elo_diff,is_home_advantage,home_attack_strength,home_defense_strength,away_attack_strength,away_defense_strength,tournament,home_score,away_score,home_team,away_team,date
130.0,1,1.7076146127106973,0.7525414835705385,1.3317272053372868,1.8555102545095132,Friendly,4.0,0.0,Serbia,Qatar,2021-11-11
175.0,1,1.9216455880215149,0.4727431312690798,2.334390294340663,0.31633004756324534,FIFA World Cup qualification,0.0,0.0,Australia,Saudi Arabia,2021-11-11
91.0,1,0.6040970830549989,0.7169153121056928,0.844953095684803,1.3646529080675422,FIFA World Cup qualification,1.0,1.0,Uganda,Kenya,2021-11-11
-250.0,1,0.8175920758928571,0.71044921875,1.2173114939282688,0.42862185823213783,FIFA World Cup qualification,0.0,3.0,Rwanda,Mali,2021-11-11
-263.0,0,1.4548821309023574,0.7484509650309807,1.572801130342635,0.7184033910279053,FIFA World Cup qualification,1.0,1.0,Ethiopia,Ghana,2021-11-11
322.0,1,1.4996807707934297,1.580474780892681,0.9133222512467347,1.3529446687247684,Friendly,1.0,1.0,Ukraine,Bulgaria,2021-11-11
-33.0,1,0.6805383775918515,1.1424518006547835,1.397048538257099,1.3280878444537698,FIFA World Cup qualification,1.0,1.0,Congo,Namibia,2021-11-11
-454.0,1,0.6856805391509762,1.2503300215382478,1.979948013367991,0.8924619383587078,FIFA World Cup qualification,1.0,1.0,Togo,Senegal,2021-11-11
54.0,1,0.801420495724018,0.5181910421800261,1.0696487083746096,1.6960298712184714,FIFA World Cup qualification,2.0,0.0,Benin,Madagascar,2021-11-11
150.0,0,1.2832929782082325,1.04417051874679,1.03481218788449,1.37374249113411,FIFA World Cup qualification,1.0,1.0,Iraq,Syria,2021-11-11
218.0,1,1.3339107838891295,0.09564024830373899,0.49716498409625226,1.3347393168303139,FIFA World Cup qualification,1.0,0.0,South Africa,Zimbabwe,2021-11-11
269.0,1,0.8399634480657935,1.0660371611331099,0.42952668914990116,2.703395743691127,FIFA World Cup qualification,1.0,0.0,Northern Ireland,Lithuania,2021-11-12
-41.0,1,1.0296417828821438,1.164397046759639,1.955592377796189,0.2915769124551229,FIFA World Cup qualification,0.0,1.0,Uruguay,Argentina,2021-11-12
861.0,1,0.9293007702872156,1.6442945005075535,0.2042542604801592,4.547082970518721,FIFA World Cup qualification,4.0,0.0,Hungary,San Marino,2021-11-12
-744.0,1,0.5027048958615093,2.8213416283473087,2.0417115689381933,1.2891917591125197,FIFA World Cup qualification,1.0,4.0,Andorra,Poland,2021-11-12
441.0,1,2.2025156475686085,0.44794174289841115,1.094429211529459,1.0690831271316792,FIFA World Cup qualification,5.0,0.0,England,Albania,2021-11-12
75.0,1,0.8147050441721289,1.3286406383585068,1.747425379647408,2.1545935881771108,FIFA World Cup qualification,4.0,2.0,Austria,Israel,2021-11-12
725.0,1,2.0862566351257787,0.6764943457189014,0.6204281031047117,1.9695956804011057,FIFA World Cup qualification,3.0,1.0,Denmark,Faroe Islands,2021-11-12
93.0,1,1.5010777023386142,0.8362431296475913,1.7192952050837667,1.033795493934142,FIFA World Cup qualification,1.0,1.0,Italy,Switzerland,2021-11-12
-163.0,1,1.3155399581332348,0.3973648565447605,1.6818796899987698,0.8299298806741296,FIFA World Cup qualification,2.0,0.0,United States,Mexico,2021-11-12
-950.0,0,0.6281291660494741,2.4735594726707153,3.553071380821511,0.7280695238802645,FIFA World Cup qualification,0.0,4.0,Djibouti,Algeria,2021-11-12
62.0,1,0.7609815950920246,1.8269325153374234,1.3173817381738173,1.612333455567779,FIFA World Cup qualification,2.0,3.0,Honduras,Panama,2021-11-12
-178.0,1,1.6256084530452333,0.8302861213344415,0.6582640167629691,0.8184011683281478,FIFA World Cup qualification,1.0,0.0,Canada,Costa Rica,2021-11-12
343.0,1,2.282512174162131,0.1972214265253509,1.346412313028398,1.2388178336585014,FIFA World Cup qualification,3.0,0.0,Morocco,Sudan,2021-11-12
40.0,1,1.2042957042957043,1.5366776081061795,1.233605460385439,1.9043094218415417,FIFA World Cup qualification,0.0,0.0,Guinea,Guinea-Bissau,2021-11-12
-252.0,1,1.175034313371379,1.1949721881095139,1.709689744765398,0.3108665749656121,FIFA World Cup qualification,2.0,2.0,Angola,Egypt,2021-11-12
50.0,1,1.314183637013219,1.6066452304394427,0.7075065320245746,1.7755808205635195,FIFA World Cup qualification,1.0,0.0,Gabon,Libya,2021-11-12
-112.0,1,0.39813869708796157,1.3003902731912338,0.6698175291654203,1.1406521088842356,FIFA World Cup qualification,1.0,1.0,El Salvador,Jamaica,2021-11-12
329.0,0,1.3017052565707135,0.482008760951189,0.6318457693680828,2.429703677258122,FIFA World Cup qualification,1.0,1.0,Burkina Faso,Niger,2021-11-12
433.0,1,1.4983672109296902,0.8919026991002998,1.1188548481119243,2.0146382537729126,FIFA World Cup qualification,0.0,0.0,Norway,Latvia,2021-11-13
651.0,1,1.820636135096732,1.0479833861624221,0.9487335236591143,1.3840126343922736,FIFA World Cup qualification,3.0,1.0,Belgium,Estonia,2021-11-13
384.0,1,0.5464428002276608,1.1968696642003416,1.418658536585366,2.8962195121951217,FIFA World Cup qualification,5.0,1.0,Wales,Belarus,2021-11-13
760.0,1,1.9145882224526551,1.1510123888009605,0.6845291080648033,2.0639131208830337,FIFA World Cup qualification,8.0,0.0,France,Kazakhstan,2021-11-13
-106.0,1,0.8280691473776736,0.9452094931145619,0.44637151985394796,1.0782747603833867,FIFA World Cup qualification,1.0,3.0,Bosnia and Herzegovina,Finland,2021-11-13
-296.0,0,0.69700502805509,1.5369088391751076,1.2379208844856056,0.18630195993969417,FIFA World Cup qualification,0.0,4.0,Malawi,Cameroon,2021-11-13
-331.0,0,0.388877317225578,1.3370131222661945,1.103336326587,1.103198176417766,FIFA World Cup qualification,0.0,2.0,Liberia,Nigeria,2021-11-13
-390.0,1,1.1542322300596852,1.3699810092240912,2.966189073379754,0.5832886984467059,FIFA World Cup qualification,2.0,2.0,Montenegro,Netherlands,2021-11-13
93.0,1,0.8765633882888004,1.207504263786242,0.6454986670312394,1.3540911887347051,FIFA World Cup qualification,4.0,0.0,Zambia,Mauritania,2021-11-13
-245.0,1,0.730340040418241,2.5445039978912223,0.45867665418227216,3.42555139409072,Mahinda Rajapaksa Cup,0.0,1.0,Sri Lanka,Seychelles,2021-11-13
-26.0,0,0.5491543818395587,1.8616261192005064,1.183418786882074,1.9595627358034247,Mahinda Rajapaksa Cup,2.0,1.0,Bangladesh,Maldives,2021-11-13
80.0,0,0.9591145082203635,1.044779348139602,1.1668370327102804,1.239339953271028,Friendly,0.0,2.0,Sierra Leone,Comoros,2021-11-13
-46.0,1,1.1253383458646617,1.1375187969924812,0.7884629698548568,1.8462969854856717,Friendly,2.0,0.0,Nicaragua,Cuba,2021-11-13
238.0,0,1.3255917159763313,1.3451923076923078,0.7535297478168612,4.304741695911205,Friendly,2.0,1.0,Burundi,Myanmar,2021-11-13
-208.0,1,1.0755980861244019,1.147095010252905,1.7593284898074346,0.6227692741764831,FIFA World Cup qualification,1.0,0.0,Equatorial Guinea,Tunisia,2021-11-13
-377.0,1,0.8902997375007631,2.108662474818387,2.9707495429616086,0.9293113954905545,FIFA World Cup qualification,1.0,4.0,Armenia,Germany,2021-11-14
-34.0,1,1.4974688233115199,1.5721076676132857,1.297991502510622,1.5621217973477532,FIFA World Cup qualification,3.0,1.0,North Macedonia,Iceland,2021-11-14
-574.0,1,0.2658663127413127,4.383264961389961,0.8230110159118728,0.945532435740514,FIFA World Cup qualification,0.0,2.0,Liechtenstein,Romania,2021-11-14
300.0,1,1.5032480445446108,1.3472756197799285,0.251171280803164,2.421721934895041,FIFA World Cup qualification,2.0,1.0,Slovenia,Cyprus,2021-11-14
-400.0,1,0.824867559987535,2.7249610470551575,0.8479788091673385,1.49297477830243,FIFA World Cup qualification,0.0,6.0,Malta,Slovakia,2021-11-14
102.0,1,1.9724093491886825,1.2029758069240233,1.4203254528707399,0.9686214307645072,FIFA World Cup qualification,1.0,0.0,Croatia,Russia,2021-11-14
202.0,1,1.1582729709690298,1.1320367307363257,0.8890687167037562,1.4910648054487827,FIFA World Cup qualification,1.0,1.0,Greece,Kosovo,2021-11-14
169.0,1,2.2117940199335546,1.073421926910299,1.4848959239287993,0.992288513944454,FIFA World Cup qualification,1.0,0.0,Spain,Sweden,2021-11-14
215.0,1,2.319214346712212,0.8939937375462568,2.079552675054009,0.7290634133943322,FIFA World Cup qualification,1.0,2.0,Portugal,Serbia,2021-11-14
355.0,1,1.989649741243531,0.7876696917422935,0.7766365280289331,1.141627486437613,FIFA World Cup qualification,2.0,0.0,Senegal,Congo,2021-11-14
37.0,1,1.1112877583465819,0.7119525943055355,1.3334294363557735,0.0955023785498054,FIFA World Cup qualification,1.0,0.0,Ghana,South Africa,2021-11-14
8.0,1,0.39979591836734696,1.418639455782313,1.5315478260869566,0.754295652173913,FIFA World Cup qualification,1.0,1.0,Zimbabwe,Ethiopia,2021-11-14
111.0,0,1.4039221218961626,0.42825902934537247,0.6129453595530078,0.8004498947826718,FIFA World Cup qualification,1.0,0.0,Mali,Uganda,2021-11-14
-46.0,1,1.3004008313539193,1.0410480997624703,0.8086259541984733,1.9618320610687023,Friendly,2.0,0.0,Nicaragua,Cuba,2021-11-14
-321.0,1,0.6662814039783442,1.7547296064237483,1.215854765506808,2.2540998487140698,Friendly,2.0,2.0,Azerbaijan,Qatar,2021-11-14
128.0,1,1.0814329738058552,1.5679506933744223,0.8847523922609485,0.9072431375288119,FIFA World Cup qualification,1.0,1.0,Madagascar,Tanzania,2021-11-14
-1229.0,1,0.20903882877148314,4.429726288987906,2.6960541422442446,0.4497552722218865,FIFA World Cup qualification,0.0,10.0,San Marino,England,2021-11-15
105.0,1,2.2967361018973067,1.3026403078147804,0.8880484114977307,1.60357034795764,FIFA World Cup qualification,1.0,2.0,Poland,Hungary,2021-11-15
566.0,1,0.7665914221218961,1.4979039019671074,0.6019988242210464,2.7790841988372854,FIFA World Cup qualification,1.0,0.0,Albania,Andorra,2021-11-15
388.0,1,1.6461645989865454,2.354650824159823,0.6371512842570972,2.16996436032936,FIFA World Cup qualification,3.0,2.0,Israel,Faroe Islands,2021-11-15
-307.0,1,1.2959654696960614,1.0934596247227384,2.162037856005661,0.7652573854590483,FIFA World Cup qualification,2.0,0.0,Scotland,Denmark,2021-11-15
421.0,1,1.3236940298507462,1.092021510096576,1.0327888541916888,1.2365481623828969,FIFA World Cup qualification,4.0,0.0,Switzerland,Bulgaria,2021-11-15
132.0,0,1.2206556466175857,1.412626753715794,0.7983720769814444,1.2485341794854108,FIFA World Cup qualification,0.0,1.0,Namibia,Togo,2021-11-15
25.0,0,0.9707517204870302,1.883139227104288,1.1402224217724666,1.5367134074739242,FIFA World Cup qualification,0.0,0.0,Guinea-Bissau,Sudan,2021-11-15
48.0,1,0.8491750620528544,1.3547233172725945,0.802863209808891,0.8414959928762245,FIFA World Cup qualification,2.0,1.0,Kenya,Rwanda,2021-11-15
502.0,1,0.7364111252294225,2.5138359452209516,0.42805935909384185,2.7923865510072408,FIFA World Cup qualification,7.0,2.0,Niger,Djibouti,2021-11-15
-40.0,1,0.4374370817788832,2.734766388346065,0.4933263884367472,1.731558044143499,Friendly,1.0,1.0,Lithuania,Kuwait,2021-11-15
-91.0,1,0.8779703822752841,1.9349672827459534,1.3184307818704641,1.3907298370532657,Friendly,1.0,0.0,Georgia,Uzbekistan,2021-11-15
-404.0,1,0.9605513911828231,0.8567526362596875,1.498766359150397,0.934992490881785,FIFA World Cup qualification,0.0,0.0,Northern Ireland,Italy,2021-11-15
-266.0,1,1.4156442858205072,0.9630455795969961,2.724929577464789,0.7834507042253521,FIFA World Cup qualification,0.0,1.0,Oman,Japan,2021-11-16
-187.0,1,0.6630235682012455,1.1435462205397484,1.4247515808491418,0.38867810900331223,FIFA World Cup qualification,1.0,1.0,Jamaica,United States,2021-11-16
-363.0,1,1.349197046067284,0.7302778103387645,1.3723125647116146,1.036786649613253,FIFA World Cup qualification,2.0,1.0,Canada,Mexico,2021-11-16
139.0,1,0.4890701874571838,0.8218845363392913,0.6598924088463838,2.0564853556485354,FIFA World Cup qualification,2.0,1.0,Costa Rica,Honduras,2021-11-16
76.0,1,1.6440329218106995,1.484287317620651,0.2936594202898551,1.10006038647343,FIFA World Cup qualification,2.0,1.0,Panama,El Salvador,2021-11-16
-188.0,1,0.7265748608262526,1.046703779665983,1.2677966101694915,1.6502154553289285,FIFA World Cup qualification,0.0,2.0,Bosnia and Herzegovina,Ukraine,2021-11-16
-372.0,1,0.7346867950720111,0.9714847590953786,2.2754883081155435,1.1603851444291609,FIFA World Cup qualification,0.0,2.0,Finland,France,2021-11-16
177.0,1,2.5912987012987014,0.7642857142857142,1.5437379840703103,0.5584317495193628,FIFA World Cup qualification,2.0,0.0,Netherlands,Norway,2021-11-16
-244.0,1,0.3684176478198991,4.161211023418295,0.7488230921704658,1.9266600594648167,FIFA World Cup qualification,1.0,3.0,Gibraltar,Latvia,2021-11-16
-371.0,1,0.9834553837808516,2.0844046650393273,0.9213690024910647,1.1627856601321347,FIFA World Cup qualification,3.0,0.0,Bolivia,Uruguay,2021-11-16
9.0,1,0.7071616047994,1.7275697680647062,1.137459807073955,1.2287781350482314,FIFA World Cup qualification,1.0,2.0,Venezuela,Peru,2021-11-16
127.0,1,0.8526804558885606,0.6794533558463487,0.7930864737734508,1.4464256413061314,FIFA World Cup qualification,0.0,0.0,Colombia,Paraguay,2021-11-16
-141.0,1,1.9459784569960086,0.28864344688063864,1.3963716623600344,0.4077304048234281,FIFA World Cup qualification,0.0,0.0,Argentina,Brazil,2021-11-16
-13.0,1,0.7725656672857522,1.0099761209869993,1.060679091688089,0.9387317909168809,FIFA World Cup qualification,0.0,2.0,Chile,Ecuador,2021-11-16
-255.0,1,0.8714076675446298,1.315305823822066,1.9994409660107335,1.1520013416815742,FIFA World Cup qualification,1.0,1.0,Wales,Belgium,2021-11-16
-131.0,1,1.0777336800328452,1.3489120021896812,1.9868313318777293,0.31311408296943233,FIFA World Cup qualification,0.0,1.0,Vietnam,Saudi Arabia,2021-11-16
278.0,1,2.1887642055607177,0.10170824101207919,1.1046158196083975,1.4338729059164488,FIFA World Cup qualification,3.0,0.0,Morocco,Guinea,2021-11-16
-67.0,1,1.0737172305624019,1.4204944357308238,2.6938673520382665,0.8678517883915186,FIFA World Cup qualification,0.0,1.0,Lebanon,United Arab Emirates,2021-11-16
310.0,1,2.465337401546867,0.9310295891577379,1.7377839516260827,1.863948357574767,Friendly,4.0,2.0,Bahrain,Kyrgyzstan,2021-11-16
-7.0,1,1.2042847605753475,2.9060508587728346,1.4894482226740517,1.0603659819112388,Friendly,1.0,0.0,Belarus,Jordan,2021-11-16
92.0,1,0.5749312557286893,2.699014665444546,1.2027393246905442,1.4516955980370614,Friendly,1.0,0.0,Kazakhstan,Tajikistan,2021-11-16
143.0,0,0.8140766735085745,1.1837383301330862,1.3574455205811138,0.809322033898305,Friendly,2.0,0.0,New Zealand,Gambia,2021-11-16
-32.0,0,0.7569906790945407,3.3564136706613406,0.7847705417871941,2.0521460401845046,Friendly,0.0,1.0,Indonesia,Afghanistan,2021-11-16
-313.0,0,1.0336551917156451,1.4422054296109712,2.5593737009837882,0.1797838437023694,FIFA World Cup qualification,0.0,3.0,Syria,Iran,2021-11-16
-222.0,1,0.7546758670782641,2.4808425640094427,0.6228629516680528,1.880417706311801,Mahinda Rajapaksa Cup,2.0,1.0,Sri Lanka,Bangladesh,2021-11-16
3.0,0,1.1948812827628739,1.9570356665638813,0.5462356067316209,3.2785651018600532,Mahinda Rajapaksa Cup,0.0,0.0,Maldives,Seychelles,2021-11-16
-86.0,1,0.5525586426012303,1.4692084093828162,1.0739947815615174,0.9465444570816887,FIFA World Cup qualification,1.0,1.0,Mauritania,Equatorial Guinea,2021-11-16
201.0,1,1.6525293460033539,0.7165315818893236,1.0579075774971298,1.007462686567164,FIFA World Cup qualification,3.0,1.0,Tunisia,Zambia,2021-11-16
31.0,0,0.3798060622499491,1.5305485861531158,0.3986861014165469,2.092657223020598,FIFA World Cup qualification,3.0,1.0,Liberia,Central African Republic,2021-11-16
-8.0,0,0.5662828254458644,1.1593877264429153,0.6838981838981839,1.5832260832260832,FIFA World Cup qualification,1.0,0.0,Mozambique,Malawi,2021-11-16
197.0,1,1.8786811539902586,0.5070063694267516,1.07881665449233,1.400073046018992,FIFA World Cup qualification,2.0,1.0,Egypt,Gabon,2021-11-16
5.0,1,0.5203952901597981,1.587959069245865,1.192419206562478,1.3040803337812037,FIFA World Cup qualification,1.0,1.0,Libya,Angola,2021-11-16
119.0,1,3.6413706775152557,0.4305273040212799,1.1930088776157262,0.4751109701965758,FIFA World Cup qualification,2.0,2.0,Algeria,Burkina Faso,2021-11-16
-245.0,1,0.9419910179640718,1.9627619760479043,0.45810106096025893,3.231702931127495,Mahinda Rajapaksa Cup,3.0,3.0,Sri Lanka,Seychelles,2021-11-19
102.0,0,0.5816114166790546,3.1886427828155197,0.846489456249495,4.2816514502706635,Friendly,4.0,1.0,Indonesia,Myanmar,2021-11-25
-7.0,0,2.247080343323484,0.8552131701139721,0.909660107334526,1.7884959405531857,Arab Cup,2.0,1.0,United Arab Emirates,Syria,2021-11-30
294.0,0,1.8444029334440293,0.7193164521931645,0.661248105799697,1.5952610552417688,Arab Cup,5.0,1.0,Tunisia,Mauritania,2021-11-30
129.0,1,1.1123354759718396,2.1626568717477808,2.802190483238363,1.0193887367719974,Arab Cup,1.0,0.0,Qatar,Bahrain,2021-11-30
135.0,0,1.181116692145301,1.0438232510737424,1.2755542758422114,1.0591707457529513,Arab Cup,1.0,1.0,Iraq,Oman,2021-11-30
316.0,0,2.288574877511894,0.1010438116878506,1.3571924947880472,1.1301057833371941,Arab Cup,4.0,0.0,Morocco,Palestine,2021-12-01
106.0,0,1.9975170701427685,0.09828264018208152,1.389123102866779,0.6462197863968522,Arab Cup,0.0,1.0,Saudi Arabia,Jordan,2021-12-01
344.0,0,3.3056236592093167,0.6641893962611094,0.9368229785449717,1.5547557481305472,Arab Cup,4.0,0.0,Algeria,Sudan,2021-12-01
194.0,0,1.975700378984915,0.607118971538976,0.9635287950273347,1.195461694001348,Arab Cup,1.0,0.0,Egypt,Lebanon,2021-12-01
-134.0,0,0.6689775863229455,2.1087702766372756,1.9411723411723412,0.8555282555282555,Arab Cup,0.0,1.0,Mauritania,United Arab Emirates,2021-12-03
-153.0,0,1.011355815554026,1.8901582931865106,1.8413434903047092,0.6252770083102493,Arab Cup,2.0,0.0,Syria,Tunisia,2021-12-03
-87.0,0,2.535515220808918,1.103901672145205,1.181884640690109,1.1576138606623292,Arab Cup,0.0,0.0,Bahrain,Iraq,2021-12-03
177.0,1,0.9104789169201407,2.10693624381225,1.1118279569892473,1.0570239334027056,Arab Cup,2.0,1.0,Qatar,Oman,2021-12-03
-360.0,0,0.39152759948652116,1.302096705177578,1.1605449591280654,0.8388555858310627,Friendly,1.0,1.0,El Salvador,Ecuador,2021-12-04
-251.0,0,1.3855740444196896,0.5411125809371301,2.6734144960362403,0.10072197055492639,Arab Cup,0.0,4.0,Jordan,Morocco,2021-12-04
-171.0,0,1.3384861407249466,1.6326530612244898,1.8927689352360044,0.19724204171240395,Arab Cup,1.0,1.0,Palestine,Saudi Arabia,2021-12-04
-295.0,0,0.9527547393364929,1.193276066350711,3.3065799540933436,0.5607498087222648,Arab Cup,0.0,2.0,Lebanon,Algeria,2021-12-04
-243.0,0,0.9195362875565921,1.894772945534367,1.777040966696139,0.5067786619510758,Arab Cup,0.0,5.0,Sudan,Egypt,2021-12-04
-669.0,0,0.972877358490566,3.7209724238026123,1.151019476567255,1.3028758368837492,AFF Championship,0.0,2.0,East Timor,Thailand,2021-12-05
133.0,1,0.44308462554759753,2.471664001112579,0.7516228497241155,4.565481986368062,AFF Championship,3.0,0.0,Singapore,Myanmar,2021-12-05
-340.0,0,0.34076987067987596,5.5727898358920065,0.7554340002878941,2.027925723333813,AFF Championship,1.0,3.0,Cambodia,Malaysia,2021-12-06
160.0,0,1.63759917212832,0.7288720248361504,1.683040366844994,0.8467310498158828,Arab Cup,1.0,0.0,Tunisia,United Arab Emirates,2021-12-06
-655.0,0,0.6742294520547946,2.4216609589041096,0.9714013346043852,1.4482500340460303,AFF Championship,0.0,2.0,Laos,Vietnam,2021-12-06
42.0,1,0.9034155711627349,2.2103967825199593,1.1571827356667383,1.1334192255386157,Arab Cup,3.0,0.0,Qatar,Iraq,2021-12-06
-48.0,0,1.2278876170655566,1.173083593479015,1.9404318689501117,1.0456914641575847,Arab Cup,3.0,0.0,Oman,Bahrain,2021-12-06
141.0,0,1.1230506155950752,1.5616963064295486,0.5630596759860551,1.7770182514184154,Arab Cup,1.0,2.0,Syria,Mauritania,2021-12-06
65.0,0,1.1292732923361768,0.9638299279243536,1.41946731953409,1.616366199272943,Arab Cup,5.0,1.0,Jordan,Palestine,2021-12-07
145.0,0,2.9528394028184737,0.09927445235105344,1.512692096597146,0.29226125137211856,Arab Cup,1.0,0.0,Morocco,Saudi Arabia,2021-12-07
101.0,0,3.4454777958614278,0.5680074401302023,2.1784924030092934,0.40610709544180557,Arab Cup,1.0,1.0,Algeria,Egypt,2021-12-07
49.0,0,0.8308392973324659,1.3117183546591484,0.8128836424957842,2.4031703204047217,Arab Cup,1.0,0.0,Lebanon,Sudan,2021-12-07
115.0,0,1.276996162981911,1.1321030513429564,0.673469387755102,1.1075969654877658,Friendly,2.0,2.0,Mexico,Chile,2021-12-08
356.0,0,0.7276512175962294,4.630714846818539,0.9380739963264235,3.81859529432345,AFF Championship,2.0,0.0,Myanmar,East Timor,2021-12-08
-8.0,1,0.6751024516500108,2.5555395786900568,1.5146788186837263,2.2456401717640873,AFF Championship,2.0,1.0,Singapore,Philippines,2021-12-08
422.0,0,0.9787776527934008,2.071016122984627,0.678513731825525,2.2645126548196015,AFF Championship,4.0,0.0,Malaysia,Laos,2021-12-09
256.0,0,0.9045728681578746,3.0401557370791665,0.44153428903525765,5.87020534676482,AFF Championship,4.0,2.0,Indonesia,Cambodia,2021-12-09
-169.0,1,0.9736696613683483,0.9082239115411196,0.5910713036176615,0.8075711986564971,Friendly,0.0,2.0,Tanzania,Uganda,2021-12-09
138.0,0,1.7670848811943647,0.5019275250578258,1.353127741413051,1.0641743707402658,Arab Cup,2.0,1.0,Tunisia,Oman,2021-12-10
199.0,1,0.9239776509747979,2.0144436519258204,1.3779575741093282,0.8500135980418819,Arab Cup,5.0,0.0,Qatar,United Arab Emirates,2021-12-10
151.0,0,1.8723495395159564,0.5145998429356751,1.5859266600594648,1.0545754872811364,Arab Cup,3.0,1.0,Egypt,Jordan,2021-12-11
-1.0,0,2.957208781988533,0.09949657390574745,3.324786324786325,0.6938616938616938,Arab Cup,2.0,2.0,Morocco,Algeria,2021-12-11
-347.0,0,0.501278928136419,1.4084652862362972,0.8720665359961859,1.1151136303438047,Friendly,0.0,1.0,El Salvador,Chile,2021-12-11
-497.0,0,0.8530017152658662,3.7831903945111494,1.5214881903747115,2.2488900728112236,AFF Championship,0.0,7.0,East Timor,Philippines,2021-12-11
313.0,0,1.0311661669559729,1.3511914154962916,0.9082545141874463,4.767755803955288,AFF Championship,4.0,0.0,Thailand,Myanmar,2021-12-11
-338.0,0,0.5745135988591219,2.3585616787205868,1.2237908077324136,2.735782465709473,AFF Championship,1.0,5.0,Laos,Indonesia,2021-12-12
233.0,0,1.1213905640297979,1.508974813763746,1.1575102960602999,2.1460097909705493,AFF Championship,3.0,0.0,Vietnam,Malaysia,2021-12-12
489.0,1,0.8631796690307328,2.3738179669030735,0.7526370395988241,4.5081272695832615,AFF Championship,2.0,0.0,Singapore,East Timor,2021-12-14
-172.0,0,1.919898343373494,2.141472138554217,1.2779995112812577,1.280606011240531,AFF Championship,1.0,2.0,Philippines,Thailand,2021-12-14
82.0,0,0.6477858721453712,4.505443234836703,0.7002179101380097,2.5765279651343778,AFF Championship,3.0,0.0,Cambodia,Laos,2021-12-15
-317.0,0,1.4963639438525282,2.591239641467952,1.2959456529594566,1.4323191443231915,AFF Championship,0.0,0.0,Indonesia,Vietnam,2021-12-15
33.0,0,1.8767354993304672,0.6101205158925929,2.071661468670258,0.613694357811171,Arab Cup,1.0,0.0,Tunisia,Egypt,2021-12-15
-29.0,1,1.3860158470936914,1.9431440150003023,2.9869384673461683,0.8309550773876935,Arab Cup,1.0,2.0,Qatar,Algeria,2021-12-15
72.0,1,1.4981134371957157,1.723344693281402,1.9405077416655043,0.6198911982145348,Arab Cup,0.0,0.0,Qatar,Egypt,2021-12-18
-68.0,0,1.66750208855472,0.6026872737399053,2.6042637300578853,0.8950303543696174,Arab Cup,0.0,2.0,Tunisia,Algeria,2021-12-18
139.0,1,1.4247515808491418,0.48370972598614875,0.7235644257703081,1.2540849673202614,Friendly,1.0,0.0,United States,Bosnia and Herzegovina,2021-12-18
-180.0,1,0.9046485800412501,2.172933523718864,1.2576214405360133,1.2885259631490786,AFF Championship,0.0,2.0,Singapore,Thailand,2021-12-18
-141.0,0,0.9045987839342297,4.437869315748908,1.7963397465978415,1.8992961051149695,AFF Championship,2.0,3.0,Myanmar,Philippines,2021-12-18
573.0,0,0.9756450097564501,1.4323191443231915,0.8977871443624869,4.2717773094485425,AFF Championship,4.0,0.0,Vietnam,Cambodia,2021-12-19
84.0,0,0.9413129204360937,2.3607051728137325,1.4689134224288205,2.34382003818378,AFF Championship,1.0,4.0,Malaysia,Indonesia,2021-12-19
31.0,1,0.9347540983606557,2.178688524590164,1.6682370443838335,2.1495991404248285,AFF Championship,1.0,1.0,Singapore,Indonesia,2021-12-22
106.0,0,1.0760909831814478,1.3800844632140477,1.3549473684210527,1.0928,AFF Championship,0.0,2.0,Vietnam,Thailand,2021-12-23
31.0,1,0.8342838251095132,2.1885279775188033,1.688553909044456,1.92973939703628,AFF Championship,2.0,4.0,Singapore,Indonesia,2021-12-25
-106.0,0,1.5930692236521153,1.0915131634283792,0.8676360365762255,1.2624044371158747,AFF Championship,0.0,0.0,Thailand,Vietnam,2021-12-26
-211.0,0,1.880729977512541,1.9286455630513752,1.6026400406160095,0.9714841766796413,AFF Championship,0.0,4.0,Indonesia,Thailand,2021-12-29
-243.0,0,0.6678165584415584,1.8585633116883118,1.1127031815730684,0.6209845158308297,Friendly,0.0,0.0,Mauritania,Burkina Faso,2021-12-30
33.0,0,0.7208572573107224,2.305114167445587,1.355126608551266,0.8423965684239657,Friendly,2.0,3.0,Sudan,Ethiopia,2021-12-30
39.0,0,0.5984091229058145,1.6490919329860623,1.2680992960355688,1.2577991848832901,Friendly,2.0,1.0,Malawi,Comoros,2021-12-31
143.0,0,1.7875621038204557,0.7689737879047456,1.8981319832402235,1.909479748603352,AFF Championship,2.0,2.0,Thailand,Indonesia,2022-01-01
-182.0,0,0.9876771849846855,1.5041669634589359,1.1124460874922981,0.6208410351201479,Friendly,0.0,3.0,Gabon,Burkina Faso,2022-01-02
-29.0,0,0.6435643564356436,2.5583759718253702,0.4935581140350877,1.3235334429824561,Friendly,0.0,0.0,Sudan,Zimbabwe,2022-01-02
-116.0,1,0.9168767507002801,0.9340336134453782,0.9845173041894353,1.7786184671430574,Friendly,3.0,0.0,Rwanda,Guinea,2022-01-03
-64.0,0,0.4918195012534635,1.8127061617627656,0.9799985864725422,1.6201144957240794,Friendly,1.0,1.0,Mauritania,Gabon,2022-01-04
180.0,0,2.7134416543574593,0.7804740803263699,1.0150771637863594,0.7006614038830808,Friendly,3.0,0.0,Algeria,Ghana,2022-01-05
-116.0,1,1.1103385941736772,0.9273447820343461,0.8946476486371981,1.8666148849032622,Friendly,0.0,2.0,Rwanda,Guinea,2022-01-06
