Simulation_ID,Hits,Iterations_Per_Simulation,Estimated_Pi,Actual_Pi,Absolute_Error,Percentage_Error_Percent,Start_Time_ms,End_Time_ms,Duration_ms
13009,39215,50000,3.137200,3.14159265359,0.00439265,0.139823,1790106607277.504395,1790106607317.488525,39.984128
13010,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607317.488525,39.984128
13011,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607317.488525,39.984128
13012,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607317.488525,39.984128
13013,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607317.488525,39.984128
13014,39215,50000,3.137200,3.14159265359,0.00439265,0.139823,1790106607277.504395,1790106607317.488525,39.984128
13015,39379,50000,3.150320,3.14159265359,0.00872735,0.277800,1790106607277.504395,1790106607317.488525,39.984128
13016,39221,50000,3.137680,3.14159265359,0.00391265,0.124544,1790106607277.504395,1790106607317.488525,39.984128
13017,39212,50000,3.136960,3.14159265359,0.00463265,0.147462,1790106607277.504395,1790106607317.488525,39.984128
13018,39366,50000,3.149280,3.14159265359,0.00768735,0.244696,1790106607277.504395,1790106607317.488525,39.984128
13019,39227,50000,3.138160,3.14159265359,0.00343265,0.109265,1790106607277.504395,1790106607317.488525,39.984128
13020,39176,50000,3.134080,3.14159265359,0.00751265,0.239135,1790106607277.504395,1790106607317.488525,39.984128
13021,39329,50000,3.146320,3.14159265359,0.00472735,0.150476,1790106607277.504395,1790106607317.488525,39.984128
13022,39310,50000,3.144800,3.14159265359,0.00320735,0.102093,1790106607277.504395,1790106607317.488525,39.984128
13023,39417,50000,3.153360,3.14159265359,0.01176735,0.374566,1790106607277.504395,1790106607317.488525,39.984128
13024,39254,50000,3.140320,3.14159265359,0.00127265,0.040510,1790106607277.504395,1790106607317.438477,39.933952
13025,39385,50000,3.150800,3.14159265359,0.00920735,0.293079,1790106607277.504395,1790106607317.438477,39.933952
13026,39280,50000,3.142400,3.14159265359,0.00080735,0.025699,1790106607277.504395,1790106607317.438477,39.933952
13027,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607317.438477,39.933952
13028,39214,50000,3.137120,3.14159265359,0.00447265,0.142369,1790106607277.504395,1790106607317.438477,39.933952
13029,39373,50000,3.149840,3.14159265359,0.00824735,0.262521,1790106607277.504395,1790106607317.438477,39.933952
13030,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607317.438477,39.933952
13031,39159,50000,3.132720,3.14159265359,0.00887265,0.282425,1790106607277.504395,1790106607317.438477,39.933952
13032,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607317.438477,39.933952
13033,39249,50000,3.139920,3.14159265359,0.00167265,0.053242,1790106607277.504395,1790106607317.438477,39.933952
13034,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607317.438477,39.933952
13035,39225,50000,3.138000,3.14159265359,0.00359265,0.114358,1790106607277.504395,1790106607317.438477,39.933952
13036,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607317.438477,39.933952
13037,39325,50000,3.146000,3.14159265359,0.00440735,0.140290,1790106607277.504395,1790106607317.438477,39.933952
13038,39261,50000,3.140880,3.14159265359,0.00071265,0.022684,1790106607277.504395,1790106607317.438477,39.933952
13039,39373,50000,3.149840,3.14159265359,0.00824735,0.262521,1790106607277.504395,1790106607317.438477,39.933952
13040,39304,50000,3.144320,3.14159265359,0.00272735,0.086814,1790106607277.504395,1790106607317.438477,39.933952
13041,39374,50000,3.149920,3.14159265359,0.00832735,0.265068,1790106607277.504395,1790106607317.438477,39.933952
13042,39364,50000,3.149120,3.14159265359,0.00752735,0.239603,1790106607277.504395,1790106607317.438477,39.933952
13043,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607317.438477,39.933952
13044,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607317.438477,39.933952
13045,39380,50000,3.150400,3.14159265359,0.00880735,0.280347,1790106607277.504395,1790106607317.438477,39.933952
13046,39459,50000,3.156720,3.14159265359,0.01512735,0.481518,1790106607277.504395,1790106607317.438477,39.933952
13047,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607317.438477,39.933952
13048,39338,50000,3.147040,3.14159265359,0.00544735,0.173394,1790106607277.504395,1790106607317.438477,39.933952
13049,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607317.438477,39.933952
13050,39339,50000,3.147120,3.14159265359,0.00552735,0.175941,1790106607277.504395,1790106607317.438477,39.933952
13051,39423,50000,3.153840,3.14159265359,0.01224735,0.389845,1790106607277.504395,1790106607317.438477,39.933952
13052,39420,50000,3.153600,3.14159265359,0.01200735,0.382206,1790106607277.504395,1790106607317.438477,39.933952
13053,39371,50000,3.149680,3.14159265359,0.00808735,0.257428,1790106607277.504395,1790106607317.438477,39.933952
13054,39229,50000,3.138320,3.14159265359,0.00327265,0.104172,1790106607277.504395,1790106607317.438477,39.933952
13055,39337,50000,3.146960,3.14159265359,0.00536735,0.170848,1790106607277.504395,1790106607317.438477,39.933952
13056,39323,50000,3.145840,3.14159265359,0.00424735,0.135197,1790106607277.504395,1790106607309.361084,31.856640
13057,39307,50000,3.144560,3.14159265359,0.00296735,0.094454,1790106607277.504395,1790106607309.361084,31.856640
13058,39096,50000,3.127680,3.14159265359,0.01391265,0.442854,1790106607277.504395,1790106607309.361084,31.856640
13059,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607309.361084,31.856640
13060,39048,50000,3.123840,3.14159265359,0.01775265,0.565085,1790106607277.504395,1790106607309.361084,31.856640
13061,39084,50000,3.126720,3.14159265359,0.01487265,0.473411,1790106607277.504395,1790106607309.361084,31.856640
13062,39319,50000,3.145520,3.14159265359,0.00392735,0.125011,1790106607277.504395,1790106607309.361084,31.856640
13063,39448,50000,3.155840,3.14159265359,0.01424735,0.453507,1790106607277.504395,1790106607309.361084,31.856640
13064,39181,50000,3.134480,3.14159265359,0.00711265,0.226403,1790106607277.504395,1790106607309.361084,31.856640
13065,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607309.361084,31.856640
13066,39157,50000,3.132560,3.14159265359,0.00903265,0.287518,1790106607277.504395,1790106607309.361084,31.856640
13067,39201,50000,3.136080,3.14159265359,0.00551265,0.175473,1790106607277.504395,1790106607309.361084,31.856640
13068,39343,50000,3.147440,3.14159265359,0.00584735,0.186127,1790106607277.504395,1790106607309.361084,31.856640
13069,39192,50000,3.135360,3.14159265359,0.00623265,0.198392,1790106607277.504395,1790106607309.361084,31.856640
13070,39347,50000,3.147760,3.14159265359,0.00616735,0.196313,1790106607277.504395,1790106607309.361084,31.856640
13071,39310,50000,3.144800,3.14159265359,0.00320735,0.102093,1790106607277.504395,1790106607309.361084,31.856640
13072,39359,50000,3.148720,3.14159265359,0.00712735,0.226870,1790106607277.504395,1790106607309.361084,31.856640
13073,39251,50000,3.140080,3.14159265359,0.00151265,0.048149,1790106607277.504395,1790106607309.361084,31.856640
13074,39434,50000,3.154720,3.14159265359,0.01312735,0.417856,1790106607277.504395,1790106607309.361084,31.856640
13075,39220,50000,3.137600,3.14159265359,0.00399265,0.127090,1790106607277.504395,1790106607309.361084,31.856640
13076,39285,50000,3.142800,3.14159265359,0.00120735,0.038431,1790106607277.504395,1790106607309.361084,31.856640
13077,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607309.361084,31.856640
13078,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607309.361084,31.856640
13079,39380,50000,3.150400,3.14159265359,0.00880735,0.280347,1790106607277.504395,1790106607309.361084,31.856640
13080,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607309.361084,31.856640
13081,39353,50000,3.148240,3.14159265359,0.00664735,0.211592,1790106607277.504395,1790106607309.361084,31.856640
13082,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607309.361084,31.856640
13083,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607309.361084,31.856640
13084,39355,50000,3.148400,3.14159265359,0.00680735,0.216685,1790106607277.504395,1790106607309.361084,31.856640
13085,39316,50000,3.145280,3.14159265359,0.00368735,0.117372,1790106607277.504395,1790106607309.361084,31.856640
13086,39136,50000,3.130880,3.14159265359,0.01071265,0.340994,1790106607277.504395,1790106607309.361084,31.856640
13087,39373,50000,3.149840,3.14159265359,0.00824735,0.262521,1790106607277.504395,1790106607309.361084,31.856640
13088,39232,50000,3.138560,3.14159265359,0.00303265,0.096532,1790106607277.504395,1790106607309.455322,31.950848
13089,39212,50000,3.136960,3.14159265359,0.00463265,0.147462,1790106607277.504395,1790106607309.455322,31.950848
13090,39356,50000,3.148480,3.14159265359,0.00688735,0.219231,1790106607277.504395,1790106607309.455322,31.950848
13091,39429,50000,3.154320,3.14159265359,0.01272735,0.405124,1790106607277.504395,1790106607309.455322,31.950848
13092,39215,50000,3.137200,3.14159265359,0.00439265,0.139823,1790106607277.504395,1790106607309.455322,31.950848
13093,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607309.455322,31.950848
13094,39256,50000,3.140480,3.14159265359,0.00111265,0.035417,1790106607277.504395,1790106607309.455322,31.950848
13095,39372,50000,3.149760,3.14159265359,0.00816735,0.259975,1790106607277.504395,1790106607309.455322,31.950848
13096,39275,50000,3.142000,3.14159265359,0.00040735,0.012966,1790106607277.504395,1790106607309.455322,31.950848
13097,39178,50000,3.134240,3.14159265359,0.00735265,0.234042,1790106607277.504395,1790106607309.455322,31.950848
13098,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607309.455322,31.950848
13099,39274,50000,3.141920,3.14159265359,0.00032735,0.010420,1790106607277.504395,1790106607309.455322,31.950848
13100,39275,50000,3.142000,3.14159265359,0.00040735,0.012966,1790106607277.504395,1790106607309.455322,31.950848
13101,39228,50000,3.138240,3.14159265359,0.00335265,0.106718,1790106607277.504395,1790106607309.455322,31.950848
13102,39229,50000,3.138320,3.14159265359,0.00327265,0.104172,1790106607277.504395,1790106607309.455322,31.950848
13103,39370,50000,3.149600,3.14159265359,0.00800735,0.254882,1790106607277.504395,1790106607309.455322,31.950848
13104,39385,50000,3.150800,3.14159265359,0.00920735,0.293079,1790106607277.504395,1790106607309.455322,31.950848
13105,39323,50000,3.145840,3.14159265359,0.00424735,0.135197,1790106607277.504395,1790106607309.455322,31.950848
13106,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607309.455322,31.950848
13107,39181,50000,3.134480,3.14159265359,0.00711265,0.226403,1790106607277.504395,1790106607309.455322,31.950848
13108,39269,50000,3.141520,3.14159265359,0.00007265,0.002313,1790106607277.504395,1790106607309.455322,31.950848
13109,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607309.455322,31.950848
13110,39334,50000,3.146720,3.14159265359,0.00512735,0.163209,1790106607277.504395,1790106607309.455322,31.950848
13111,39371,50000,3.149680,3.14159265359,0.00808735,0.257428,1790106607277.504395,1790106607309.455322,31.950848
13112,39256,50000,3.140480,3.14159265359,0.00111265,0.035417,1790106607277.504395,1790106607309.455322,31.950848
13113,39116,50000,3.129280,3.14159265359,0.01231265,0.391924,1790106607277.504395,1790106607309.455322,31.950848
13114,39208,50000,3.136640,3.14159265359,0.00495265,0.157648,1790106607277.504395,1790106607309.455322,31.950848
13115,39291,50000,3.143280,3.14159265359,0.00168735,0.053710,1790106607277.504395,1790106607309.455322,31.950848
13116,39433,50000,3.154640,3.14159265359,0.01304735,0.415310,1790106607277.504395,1790106607309.455322,31.950848
13117,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607309.455322,31.950848
13118,39342,50000,3.147360,3.14159265359,0.00576735,0.183580,1790106607277.504395,1790106607309.455322,31.950848
13119,39149,50000,3.131920,3.14159265359,0.00967265,0.307890,1790106607277.504395,1790106607309.455322,31.950848
13120,39277,50000,3.142160,3.14159265359,0.00056735,0.018059,1790106607277.504395,1790106607309.437988,31.933440
13121,39301,50000,3.144080,3.14159265359,0.00248735,0.079175,1790106607277.504395,1790106607309.437988,31.933440
13122,39216,50000,3.137280,3.14159265359,0.00431265,0.137276,1790106607277.504395,1790106607309.437988,31.933440
13123,39299,50000,3.143920,3.14159265359,0.00232735,0.074082,1790106607277.504395,1790106607309.437988,31.933440
13124,39455,50000,3.156400,3.14159265359,0.01480735,0.471332,1790106607277.504395,1790106607309.437988,31.933440
13125,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607309.437988,31.933440
13126,39374,50000,3.149920,3.14159265359,0.00832735,0.265068,1790106607277.504395,1790106607309.437988,31.933440
13127,39390,50000,3.151200,3.14159265359,0.00960735,0.305811,1790106607277.504395,1790106607309.437988,31.933440
13128,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607309.437988,31.933440
13129,39225,50000,3.138000,3.14159265359,0.00359265,0.114358,1790106607277.504395,1790106607309.437988,31.933440
13130,39267,50000,3.141360,3.14159265359,0.00023265,0.007406,1790106607277.504395,1790106607309.437988,31.933440
13131,39185,50000,3.134800,3.14159265359,0.00679265,0.216217,1790106607277.504395,1790106607309.437988,31.933440
13132,39096,50000,3.127680,3.14159265359,0.01391265,0.442854,1790106607277.504395,1790106607309.437988,31.933440
13133,39141,50000,3.131280,3.14159265359,0.01031265,0.328262,1790106607277.504395,1790106607309.437988,31.933440
13134,39216,50000,3.137280,3.14159265359,0.00431265,0.137276,1790106607277.504395,1790106607309.437988,31.933440
13135,39167,50000,3.133360,3.14159265359,0.00823265,0.262054,1790106607277.504395,1790106607309.437988,31.933440
13136,39340,50000,3.147200,3.14159265359,0.00560735,0.178487,1790106607277.504395,1790106607309.437988,31.933440
13137,39459,50000,3.156720,3.14159265359,0.01512735,0.481518,1790106607277.504395,1790106607309.437988,31.933440
13138,39484,50000,3.158720,3.14159265359,0.01712735,0.545180,1790106607277.504395,1790106607309.437988,31.933440
13139,39321,50000,3.145680,3.14159265359,0.00408735,0.130104,1790106607277.504395,1790106607309.437988,31.933440
13140,39246,50000,3.139680,3.14159265359,0.00191265,0.060882,1790106607277.504395,1790106607309.437988,31.933440
13141,39415,50000,3.153200,3.14159265359,0.01160735,0.369473,1790106607277.504395,1790106607309.437988,31.933440
13142,39339,50000,3.147120,3.14159265359,0.00552735,0.175941,1790106607277.504395,1790106607309.437988,31.933440
13143,39144,50000,3.131520,3.14159265359,0.01007265,0.320623,1790106607277.504395,1790106607309.437988,31.933440
13144,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607309.437988,31.933440
13145,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607309.437988,31.933440
13146,39416,50000,3.153280,3.14159265359,0.01168735,0.372020,1790106607277.504395,1790106607309.437988,31.933440
13147,39322,50000,3.145760,3.14159265359,0.00416735,0.132651,1790106607277.504395,1790106607309.437988,31.933440
13148,39239,50000,3.139120,3.14159265359,0.00247265,0.078707,1790106607277.504395,1790106607309.437988,31.933440
13149,39375,50000,3.150000,3.14159265359,0.00840735,0.267614,1790106607277.504395,1790106607309.437988,31.933440
13150,39053,50000,3.124240,3.14159265359,0.01735265,0.552352,1790106607277.504395,1790106607309.437988,31.933440
13151,39367,50000,3.149360,3.14159265359,0.00776735,0.247242,1790106607277.504395,1790106607309.437988,31.933440
13152,39249,50000,3.139920,3.14159265359,0.00167265,0.053242,1790106607277.504395,1790106607309.505615,32.001024
13153,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607309.505615,32.001024
13154,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607309.505615,32.001024
13155,39284,50000,3.142720,3.14159265359,0.00112735,0.035885,1790106607277.504395,1790106607309.505615,32.001024
13156,39158,50000,3.132640,3.14159265359,0.00895265,0.284972,1790106607277.504395,1790106607309.505615,32.001024
13157,39139,50000,3.131120,3.14159265359,0.01047265,0.333355,1790106607277.504395,1790106607309.505615,32.001024
13158,39197,50000,3.135760,3.14159265359,0.00583265,0.185659,1790106607277.504395,1790106607309.505615,32.001024
13159,39185,50000,3.134800,3.14159265359,0.00679265,0.216217,1790106607277.504395,1790106607309.505615,32.001024
13160,39290,50000,3.143200,3.14159265359,0.00160735,0.051163,1790106607277.504395,1790106607309.505615,32.001024
13161,39333,50000,3.146640,3.14159265359,0.00504735,0.160662,1790106607277.504395,1790106607309.505615,32.001024
13162,39292,50000,3.143360,3.14159265359,0.00176735,0.056256,1790106607277.504395,1790106607309.505615,32.001024
13163,39267,50000,3.141360,3.14159265359,0.00023265,0.007406,1790106607277.504395,1790106607309.505615,32.001024
13164,39217,50000,3.137360,3.14159265359,0.00423265,0.134730,1790106607277.504395,1790106607309.505615,32.001024
13165,39304,50000,3.144320,3.14159265359,0.00272735,0.086814,1790106607277.504395,1790106607309.505615,32.001024
13166,39152,50000,3.132160,3.14159265359,0.00943265,0.300251,1790106607277.504395,1790106607309.505615,32.001024
13167,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607309.505615,32.001024
13168,39280,50000,3.142400,3.14159265359,0.00080735,0.025699,1790106607277.504395,1790106607309.505615,32.001024
13169,39149,50000,3.131920,3.14159265359,0.00967265,0.307890,1790106607277.504395,1790106607309.505615,32.001024
13170,39318,50000,3.145440,3.14159265359,0.00384735,0.122465,1790106607277.504395,1790106607309.505615,32.001024
13171,39285,50000,3.142800,3.14159265359,0.00120735,0.038431,1790106607277.504395,1790106607309.505615,32.001024
13172,39219,50000,3.137520,3.14159265359,0.00407265,0.129637,1790106607277.504395,1790106607309.505615,32.001024
13173,39291,50000,3.143280,3.14159265359,0.00168735,0.053710,1790106607277.504395,1790106607309.505615,32.001024
13174,39280,50000,3.142400,3.14159265359,0.00080735,0.025699,1790106607277.504395,1790106607309.505615,32.001024
13175,39134,50000,3.130720,3.14159265359,0.01087265,0.346087,1790106607277.504395,1790106607309.505615,32.001024
13176,39298,50000,3.143840,3.14159265359,0.00224735,0.071535,1790106607277.504395,1790106607309.505615,32.001024
13177,39251,50000,3.140080,3.14159265359,0.00151265,0.048149,1790106607277.504395,1790106607309.505615,32.001024
13178,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607309.505615,32.001024
13179,39189,50000,3.135120,3.14159265359,0.00647265,0.206031,1790106607277.504395,1790106607309.505615,32.001024
13180,39160,50000,3.132800,3.14159265359,0.00879265,0.279879,1790106607277.504395,1790106607309.505615,32.001024
13181,39269,50000,3.141520,3.14159265359,0.00007265,0.002313,1790106607277.504395,1790106607309.505615,32.001024
13182,39240,50000,3.139200,3.14159265359,0.00239265,0.076161,1790106607277.504395,1790106607309.505615,32.001024
13183,39321,50000,3.145680,3.14159265359,0.00408735,0.130104,1790106607277.504395,1790106607309.505615,32.001024
13184,39183,50000,3.134640,3.14159265359,0.00695265,0.221310,1790106607277.504395,1790106607309.204590,31.699968
13185,39201,50000,3.136080,3.14159265359,0.00551265,0.175473,1790106607277.504395,1790106607309.204590,31.699968
13186,39268,50000,3.141440,3.14159265359,0.00015265,0.004859,1790106607277.504395,1790106607309.204590,31.699968
13187,39247,50000,3.139760,3.14159265359,0.00183265,0.058335,1790106607277.504395,1790106607309.204590,31.699968
13188,39250,50000,3.140000,3.14159265359,0.00159265,0.050696,1790106607277.504395,1790106607309.204590,31.699968
13189,39314,50000,3.145120,3.14159265359,0.00352735,0.112279,1790106607277.504395,1790106607309.204590,31.699968
13190,39433,50000,3.154640,3.14159265359,0.01304735,0.415310,1790106607277.504395,1790106607309.204590,31.699968
13191,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607309.204590,31.699968
13192,39248,50000,3.139840,3.14159265359,0.00175265,0.055789,1790106607277.504395,1790106607309.204590,31.699968
13193,39228,50000,3.138240,3.14159265359,0.00335265,0.106718,1790106607277.504395,1790106607309.204590,31.699968
13194,39372,50000,3.149760,3.14159265359,0.00816735,0.259975,1790106607277.504395,1790106607309.204590,31.699968
13195,39164,50000,3.133120,3.14159265359,0.00847265,0.269693,1790106607277.504395,1790106607309.204590,31.699968
13196,39293,50000,3.143440,3.14159265359,0.00184735,0.058803,1790106607277.504395,1790106607309.204590,31.699968
13197,39095,50000,3.127600,3.14159265359,0.01399265,0.445400,1790106607277.504395,1790106607309.204590,31.699968
13198,39271,50000,3.141680,3.14159265359,0.00008735,0.002780,1790106607277.504395,1790106607309.204590,31.699968
13199,39367,50000,3.149360,3.14159265359,0.00776735,0.247242,1790106607277.504395,1790106607309.204590,31.699968
13200,39237,50000,3.138960,3.14159265359,0.00263265,0.083800,1790106607277.504395,1790106607309.204590,31.699968
13201,39141,50000,3.131280,3.14159265359,0.01031265,0.328262,1790106607277.504395,1790106607309.204590,31.699968
13202,39280,50000,3.142400,3.14159265359,0.00080735,0.025699,1790106607277.504395,1790106607309.204590,31.699968
13203,39227,50000,3.138160,3.14159265359,0.00343265,0.109265,1790106607277.504395,1790106607309.204590,31.699968
13204,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607309.204590,31.699968
13205,39056,50000,3.124480,3.14159265359,0.01711265,0.544713,1790106607277.504395,1790106607309.204590,31.699968
13206,39297,50000,3.143760,3.14159265359,0.00216735,0.068989,1790106607277.504395,1790106607309.204590,31.699968
13207,39272,50000,3.141760,3.14159265359,0.00016735,0.005327,1790106607277.504395,1790106607309.204590,31.699968
13208,39356,50000,3.148480,3.14159265359,0.00688735,0.219231,1790106607277.504395,1790106607309.204590,31.699968
13209,39148,50000,3.131840,3.14159265359,0.00975265,0.310437,1790106607277.504395,1790106607309.204590,31.699968
13210,39076,50000,3.126080,3.14159265359,0.01551265,0.493783,1790106607277.504395,1790106607309.204590,31.699968
13211,39324,50000,3.145920,3.14159265359,0.00432735,0.137744,1790106607277.504395,1790106607309.204590,31.699968
13212,39410,50000,3.152800,3.14159265359,0.01120735,0.356741,1790106607277.504395,1790106607309.204590,31.699968
13213,39292,50000,3.143360,3.14159265359,0.00176735,0.056256,1790106607277.504395,1790106607309.204590,31.699968
13214,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607309.204590,31.699968
13215,39202,50000,3.136160,3.14159265359,0.00543265,0.172927,1790106607277.504395,1790106607309.204590,31.699968
13216,39355,50000,3.148400,3.14159265359,0.00680735,0.216685,1790106607277.504395,1790106607309.231201,31.726592
13217,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607309.231201,31.726592
13218,39346,50000,3.147680,3.14159265359,0.00608735,0.193766,1790106607277.504395,1790106607309.231201,31.726592
13219,39344,50000,3.147520,3.14159265359,0.00592735,0.188673,1790106607277.504395,1790106607309.231201,31.726592
13220,39348,50000,3.147840,3.14159265359,0.00624735,0.198859,1790106607277.504395,1790106607309.231201,31.726592
13221,39333,50000,3.146640,3.14159265359,0.00504735,0.160662,1790106607277.504395,1790106607309.231201,31.726592
13222,39200,50000,3.136000,3.14159265359,0.00559265,0.178020,1790106607277.504395,1790106607309.231201,31.726592
13223,39212,50000,3.136960,3.14159265359,0.00463265,0.147462,1790106607277.504395,1790106607309.231201,31.726592
13224,39318,50000,3.145440,3.14159265359,0.00384735,0.122465,1790106607277.504395,1790106607309.231201,31.726592
13225,39095,50000,3.127600,3.14159265359,0.01399265,0.445400,1790106607277.504395,1790106607309.231201,31.726592
13226,39324,50000,3.145920,3.14159265359,0.00432735,0.137744,1790106607277.504395,1790106607309.231201,31.726592
13227,39139,50000,3.131120,3.14159265359,0.01047265,0.333355,1790106607277.504395,1790106607309.231201,31.726592
13228,39305,50000,3.144400,3.14159265359,0.00280735,0.089361,1790106607277.504395,1790106607309.231201,31.726592
13229,39260,50000,3.140800,3.14159265359,0.00079265,0.025231,1790106607277.504395,1790106607309.231201,31.726592
13230,39224,50000,3.137920,3.14159265359,0.00367265,0.116904,1790106607277.504395,1790106607309.231201,31.726592
13231,39493,50000,3.159440,3.14159265359,0.01784735,0.568099,1790106607277.504395,1790106607309.231201,31.726592
13232,39103,50000,3.128240,3.14159265359,0.01335265,0.425028,1790106607277.504395,1790106607309.231201,31.726592
13233,39195,50000,3.135600,3.14159265359,0.00599265,0.190752,1790106607277.504395,1790106607309.231201,31.726592
13234,39255,50000,3.140400,3.14159265359,0.00119265,0.037963,1790106607277.504395,1790106607309.231201,31.726592
13235,39137,50000,3.130960,3.14159265359,0.01063265,0.338448,1790106607277.504395,1790106607309.231201,31.726592
13236,39200,50000,3.136000,3.14159265359,0.00559265,0.178020,1790106607277.504395,1790106607309.231201,31.726592
13237,39192,50000,3.135360,3.14159265359,0.00623265,0.198392,1790106607277.504395,1790106607309.231201,31.726592
13238,39233,50000,3.138640,3.14159265359,0.00295265,0.093986,1790106607277.504395,1790106607309.231201,31.726592
13239,39366,50000,3.149280,3.14159265359,0.00768735,0.244696,1790106607277.504395,1790106607309.231201,31.726592
13240,39119,50000,3.129520,3.14159265359,0.01207265,0.384284,1790106607277.504395,1790106607309.231201,31.726592
13241,39148,50000,3.131840,3.14159265359,0.00975265,0.310437,1790106607277.504395,1790106607309.231201,31.726592
13242,39229,50000,3.138320,3.14159265359,0.00327265,0.104172,1790106607277.504395,1790106607309.231201,31.726592
13243,39084,50000,3.126720,3.14159265359,0.01487265,0.473411,1790106607277.504395,1790106607309.231201,31.726592
13244,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607309.231201,31.726592
13245,39298,50000,3.143840,3.14159265359,0.00224735,0.071535,1790106607277.504395,1790106607309.231201,31.726592
13246,39285,50000,3.142800,3.14159265359,0.00120735,0.038431,1790106607277.504395,1790106607309.231201,31.726592
13247,39234,50000,3.138720,3.14159265359,0.00287265,0.091439,1790106607277.504395,1790106607309.231201,31.726592
13248,39186,50000,3.134880,3.14159265359,0.00671265,0.213670,1790106607277.504395,1790106607309.207520,31.703040
13249,39245,50000,3.139600,3.14159265359,0.00199265,0.063428,1790106607277.504395,1790106607309.207520,31.703040
13250,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607309.207520,31.703040
13251,39296,50000,3.143680,3.14159265359,0.00208735,0.066442,1790106607277.504395,1790106607309.207520,31.703040
13252,39194,50000,3.135520,3.14159265359,0.00607265,0.193299,1790106607277.504395,1790106607309.207520,31.703040
13253,39472,50000,3.157760,3.14159265359,0.01616735,0.514623,1790106607277.504395,1790106607309.207520,31.703040
13254,39158,50000,3.132640,3.14159265359,0.00895265,0.284972,1790106607277.504395,1790106607309.207520,31.703040
13255,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607309.207520,31.703040
13256,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607309.207520,31.703040
13257,39185,50000,3.134800,3.14159265359,0.00679265,0.216217,1790106607277.504395,1790106607309.207520,31.703040
13258,39274,50000,3.141920,3.14159265359,0.00032735,0.010420,1790106607277.504395,1790106607309.207520,31.703040
13259,39209,50000,3.136720,3.14159265359,0.00487265,0.155101,1790106607277.504395,1790106607309.207520,31.703040
13260,39220,50000,3.137600,3.14159265359,0.00399265,0.127090,1790106607277.504395,1790106607309.207520,31.703040
