thread_id,estimate,error,start_time_us,end_time_us,duration_us
63671,3.1736,0.0320072,0,17911.8,17911.8
63672,3.1776,0.0360072,0,17911.8,17911.8
63673,3.1492,0.00760722,0,17911.8,17911.8
63674,3.1456,0.00400734,0,17911.8,17911.8
63675,3.1168,0.0247927,0,17911.8,17911.8
63676,3.1376,0.0039928,0,17911.8,17911.8
63677,3.136,0.00559282,0,17911.8,17911.8
63678,3.1408,0.000792742,0,17911.8,17911.8
63679,3.144,0.00240731,0,17911.8,17911.8
63680,3.1448,0.00320721,0,17909.8,17909.8
63681,3.138,0.00359273,0,17909.8,17909.8
63682,3.1288,0.0127928,0,17909.8,17909.8
63683,3.1268,0.0147927,0,17909.8,17909.8
63684,3.1512,0.00960732,0,17909.8,17909.8
63685,3.128,0.0135927,0,17909.8,17909.8
63686,3.1232,0.0183928,0,17909.8,17909.8
63687,3.0992,0.0423927,0,17909.8,17909.8
63688,3.1692,0.0276072,0,17909.8,17909.8
63689,3.1268,0.0147927,0,17909.8,17909.8
63690,3.1372,0.00439262,0,17909.8,17909.8
63691,3.1508,0.00920725,0,17909.8,17909.8
63692,3.1372,0.00439262,0,17909.8,17909.8
63693,3.1692,0.0276072,0,17909.8,17909.8
63694,3.166,0.0244071,0,17909.8,17909.8
63695,3.1408,0.000792742,0,17909.8,17909.8
63696,3.146,0.00440717,0,17909.8,17909.8
63697,3.1568,0.0152073,0,17909.8,17909.8
63698,3.1452,0.00360727,0,17909.8,17909.8
63699,3.1552,0.0136073,0,17909.8,17909.8
63700,3.1356,0.00599265,0,17909.8,17909.8
63701,3.1504,0.00880718,0,17909.8,17909.8
63702,3.136,0.00559282,0,17909.8,17909.8
63703,3.1528,0.0112073,0,17909.8,17909.8
63704,3.1336,0.00799274,0,17909.8,17909.8
63705,3.1552,0.0136073,0,17909.8,17909.8
63706,3.1504,0.00880718,0,17909.8,17909.8
63707,3.156,0.0144072,0,17909.8,17909.8
63708,3.15,0.00840735,0,17909.8,17909.8
63709,3.1636,0.0220072,0,17909.8,17909.8
63710,3.1348,0.00679278,0,17909.8,17909.8
63711,3.128,0.0135927,0,17909.8,17909.8
63712,3.1284,0.0131927,0,17911.8,17911.8
63713,3.1196,0.0219927,0,17911.8,17911.8
63714,3.1212,0.0203927,0,17911.8,17911.8
63715,3.1372,0.00439262,0,17911.8,17911.8
63716,3.1456,0.00400734,0,17911.8,17911.8
63717,3.1328,0.00879264,0,17911.8,17911.8
63718,3.134,0.00759268,0,17911.8,17911.8
63719,3.1492,0.00760722,0,17911.8,17911.8
63720,3.1052,0.0363927,0,17911.8,17911.8
63721,3.1624,0.0208073,0,17911.8,17911.8
63722,3.1288,0.0127928,0,17911.8,17911.8
63723,3.1356,0.00599265,0,17911.8,17911.8
63724,3.154,0.0124073,0,17911.8,17911.8
63725,3.1244,0.0171928,0,17911.8,17911.8
63726,3.1336,0.00799274,0,17911.8,17911.8
63727,3.144,0.00240731,0,17911.8,17911.8
63728,3.1172,0.0243928,0,17911.8,17911.8
63729,3.1424,0.000807285,0,17911.8,17911.8
63730,3.1028,0.0387928,0,17911.8,17911.8
63731,3.136,0.00559282,0,17911.8,17911.8
63732,3.1552,0.0136073,0,17911.8,17911.8
63733,3.1536,0.0120072,0,17911.8,17911.8
63734,3.1628,0.0212073,0,17911.8,17911.8
63735,3.124,0.0175927,0,17911.8,17911.8
63736,3.1488,0.00720716,0,17911.8,17911.8
63737,3.1356,0.00599265,0,17911.8,17911.8
63738,3.1624,0.0208073,0,17911.8,17911.8
63739,3.1524,0.0108073,0,17911.8,17911.8
63740,3.1336,0.00799274,0,17911.8,17911.8
63741,3.1176,0.0239928,0,17911.8,17911.8
63742,3.1436,0.00200725,0,17911.8,17911.8
63743,3.162,0.0204072,0,17911.8,17911.8
63744,3.1596,0.0180073,1.024,19711,19710
63745,3.16,0.0184073,1.024,19711,19710
63746,3.114,0.0275927,1.024,19711,19710
63747,3.1428,0.00120735,1.024,19711,19710
63748,3.1492,0.00760722,1.024,19711,19710
63749,3.1328,0.00879264,1.024,19711,19710
63750,3.1628,0.0212073,1.024,19711,19710
63751,3.1504,0.00880718,1.024,19711,19710
63752,3.1116,0.0299928,1.024,19711,19710
63753,3.1356,0.00599265,1.024,19711,19710
63754,3.1472,0.00560737,1.024,19711,19710
63755,3.13,0.0115926,1.024,19711,19710
63756,3.148,0.00640726,1.024,19711,19710
63757,3.1584,0.0168073,1.024,19711,19710
63758,3.1388,0.00279284,1.024,19711,19710
63759,3.1372,0.00439262,1.024,19711,19710
63760,3.142,0.000407219,1.024,19711,19710
63761,3.142,0.000407219,1.024,19711,19710
63762,3.1048,0.0367928,1.024,19711,19710
63763,3.1652,0.0236073,1.024,19711,19710
63764,3.1368,0.00479269,1.024,19711,19710
63765,3.1396,0.0019927,1.024,19711,19710
63766,3.1364,0.00519276,1.024,19711,19710
63767,3.1548,0.0132072,1.024,19711,19710
63768,3.1456,0.00400734,1.024,19711,19710
63769,3.1308,0.0107927,1.024,19711,19710
63770,3.1352,0.00639272,1.024,19711,19710
63771,3.156,0.0144072,1.024,19711,19710
63772,3.1584,0.0168073,1.024,19711,19710
63773,3.1292,0.0123928,1.024,19711,19710
63774,3.1688,0.0272074,1.024,19711,19710
63775,3.1112,0.0303926,1.024,19711,19710
63776,3.1472,0.00560737,1.024,19716.1,19715.1
63777,3.1676,0.0260072,1.024,19716.1,19715.1
63778,3.1368,0.00479269,1.024,19716.1,19715.1
63779,3.1568,0.0152073,1.024,19716.1,19715.1
63780,3.1384,0.00319266,1.024,19716.1,19715.1
63781,3.144,0.00240731,1.024,19716.1,19715.1
63782,3.1092,0.0323927,1.024,19716.1,19715.1
63783,3.1684,0.0268073,1.024,19716.1,19715.1
63784,3.146,0.00440717,1.024,19716.1,19715.1
63785,3.1584,0.0168073,1.024,19716.1,19715.1
63786,3.1404,0.00119281,1.024,19716.1,19715.1
63787,3.1364,0.00519276,1.024,19716.1,19715.1
63788,3.142,0.000407219,1.024,19716.1,19715.1
63789,3.1132,0.0283928,1.024,19716.1,19715.1
63790,3.1344,0.00719285,1.024,19716.1,19715.1
63791,3.1548,0.0132072,1.024,19716.1,19715.1
63792,3.1692,0.0276072,1.024,19716.1,19715.1
63793,3.136,0.00559282,1.024,19716.1,19715.1
63794,3.1512,0.00960732,1.024,19716.1,19715.1
63795,3.1368,0.00479269,1.024,19716.1,19715.1
63796,3.136,0.00559282,1.024,19716.1,19715.1
63797,3.1068,0.0347927,1.024,19716.1,19715.1
63798,3.1556,0.0140073,1.024,19716.1,19715.1
63799,3.1384,0.00319266,1.024,19716.1,19715.1
63800,3.122,0.0195928,1.024,19716.1,19715.1
63801,3.1772,0.0356073,1.024,19716.1,19715.1
63802,3.0944,0.0471928,1.024,19716.1,19715.1
63803,3.1496,0.00800729,1.024,19716.1,19715.1
63804,3.1524,0.0108073,1.024,19716.1,19715.1
63805,3.1548,0.0132072,1.024,19716.1,19715.1
63806,3.172,0.0304072,1.024,19716.1,19715.1
63807,3.152,0.0104072,1.024,19716.1,19715.1
63808,3.1616,0.0200074,1.024,19714,19713
63809,3.1552,0.0136073,1.024,19714,19713
63810,3.1332,0.00839281,1.024,19714,19713
63811,3.1524,0.0108073,1.024,19714,19713
63812,3.1468,0.0052073,1.024,19714,19713
63813,3.1448,0.00320721,1.024,19714,19713
63814,3.1208,0.0207927,1.024,19714,19713
63815,3.1344,0.00719285,1.024,19714,19713
63816,3.1468,0.0052073,1.024,19714,19713
63817,3.1368,0.00479269,1.024,19714,19713
63818,3.1332,0.00839281,1.024,19714,19713
63819,3.1444,0.00280714,1.024,19714,19713
63820,3.1456,0.00400734,1.024,19714,19713
63821,3.1228,0.0187926,1.024,19714,19713
63822,3.1616,0.0200074,1.024,19714,19713
63823,3.1512,0.00960732,1.024,19714,19713
63824,3.1536,0.0120072,1.024,19714,19713
63825,3.1324,0.00919271,1.024,19714,19713
63826,3.1564,0.0148072,1.024,19714,19713
63827,3.1416,7.15256e-06,1.024,19714,19713
63828,3.128,0.0135927,1.024,19714,19713
63829,3.1432,0.00160718,1.024,19714,19713
63830,3.1404,0.00119281,1.024,19714,19713
63831,3.1328,0.00879264,1.024,19714,19713
63832,3.152,0.0104072,1.024,19714,19713
63833,3.122,0.0195928,1.024,19714,19713
63834,3.1324,0.00919271,1.024,19714,19713
63835,3.1536,0.0120072,1.024,19714,19713
63836,3.1312,0.0103927,1.024,19714,19713
63837,3.1456,0.00400734,1.024,19714,19713
63838,3.1492,0.00760722,1.024,19714,19713
63839,3.138,0.00359273,1.024,19714,19713
63840,3.1656,0.0240073,1.024,19713,19712
63841,3.1344,0.00719285,1.024,19713,19712
63842,3.1768,0.0352073,1.024,19713,19712
63843,3.162,0.0204072,1.024,19713,19712
63844,3.1412,0.000392675,1.024,19713,19712
63845,3.1488,0.00720716,1.024,19713,19712
63846,3.136,0.00559282,1.024,19713,19712
63847,3.1492,0.00760722,1.024,19713,19712
63848,3.1292,0.0123928,1.024,19713,19712
63849,3.1392,0.00239277,1.024,19713,19712
63850,3.1236,0.0179927,1.024,19713,19712
63851,3.166,0.0244071,1.024,19713,19712
63852,3.1332,0.00839281,1.024,19713,19712
63853,3.1264,0.0151927,1.024,19713,19712
63854,3.1632,0.0216072,1.024,19713,19712
63855,3.1664,0.0248072,1.024,19713,19712
63856,3.1472,0.00560737,1.024,19713,19712
63857,3.1536,0.0120072,1.024,19713,19712
63858,3.1416,7.15256e-06,1.024,19713,19712
63859,3.1504,0.00880718,1.024,19713,19712
63860,3.1164,0.0251927,1.024,19713,19712
63861,3.1568,0.0152073,1.024,19713,19712
63862,3.1556,0.0140073,1.024,19713,19712
63863,3.1732,0.0316072,1.024,19713,19712
63864,3.1312,0.0103927,1.024,19713,19712
63865,3.14,0.00159264,1.024,19713,19712
63866,3.1256,0.0159926,1.024,19713,19712
63867,3.1468,0.0052073,1.024,19713,19712
63868,3.1484,0.00680733,1.024,19713,19712
63869,3.1408,0.000792742,1.024,19713,19712
63870,3.1564,0.0148072,1.024,19713,19712
63871,3.148,0.00640726,1.024,19713,19712
63872,3.1312,0.0103927,1.024,19615.7,19614.7
63873,3.1412,0.000392675,1.024,19615.7,19614.7
63874,3.1236,0.0179927,1.024,19615.7,19614.7
63875,3.1224,0.0191927,1.024,19615.7,19614.7
63876,3.1504,0.00880718,1.024,19615.7,19614.7
63877,3.174,0.0324073,1.024,19615.7,19614.7
63878,3.1444,0.00280714,1.024,19615.7,19614.7
63879,3.1344,0.00719285,1.024,19615.7,19614.7
63880,3.1424,0.000807285,1.024,19615.7,19614.7
63881,3.1608,0.0192072,1.024,19615.7,19614.7
63882,3.122,0.0195928,1.024,19615.7,19614.7
63883,3.136,0.00559282,1.024,19615.7,19614.7
63884,3.1472,0.00560737,1.024,19615.7,19614.7
63885,3.1264,0.0151927,1.024,19615.7,19614.7
63886,3.1344,0.00719285,1.024,19615.7,19614.7
63887,3.1464,0.00480723,1.024,19615.7,19614.7
63888,3.1724,0.0308073,1.024,19615.7,19614.7
63889,3.1572,0.0156074,1.024,19615.7,19614.7
63890,3.1768,0.0352073,1.024,19615.7,19614.7
63891,3.1368,0.00479269,1.024,19615.7,19614.7
63892,3.1396,0.0019927,1.024,19615.7,19614.7
63893,3.1504,0.00880718,1.024,19615.7,19614.7
63894,3.1116,0.0299928,1.024,19615.7,19614.7
63895,3.1288,0.0127928,1.024,19615.7,19614.7
63896,3.1424,0.000807285,1.024,19615.7,19614.7
63897,3.1668,0.0252073,1.024,19615.7,19614.7
63898,3.14,0.00159264,1.024,19615.7,19614.7
63899,3.17,0.0284073,1.024,19615.7,19614.7
63900,3.1356,0.00599265,1.024,19615.7,19614.7
63901,3.1184,0.0231926,1.024,19615.7,19614.7
63902,3.1152,0.0263927,1.024,19615.7,19614.7
63903,3.128,0.0135927,1.024,19615.7,19614.7
63904,3.1584,0.0168073,1.024,19616.8,19615.7
63905,3.1032,0.0383928,1.024,19616.8,19615.7
63906,3.1416,7.15256e-06,1.024,19616.8,19615.7
63907,3.1376,0.0039928,1.024,19616.8,19615.7
63908,3.1252,0.0163927,1.024,19616.8,19615.7
63909,3.1476,0.00600719,1.024,19616.8,19615.7
63910,3.1484,0.00680733,1.024,19616.8,19615.7
63911,3.1412,0.000392675,1.024,19616.8,19615.7
63912,3.1548,0.0132072,1.024,19616.8,19615.7
63913,3.1288,0.0127928,1.024,19616.8,19615.7
63914,3.1336,0.00799274,1.024,19616.8,19615.7
63915,3.1336,0.00799274,1.024,19616.8,19615.7
63916,3.108,0.0335927,1.024,19616.8,19615.7
63917,3.1368,0.00479269,1.024,19616.8,19615.7
63918,3.1524,0.0108073,1.024,19616.8,19615.7
63919,3.1456,0.00400734,1.024,19616.8,19615.7
63920,3.1256,0.0159926,1.024,19616.8,19615.7
63921,3.1276,0.0139928,1.024,19616.8,19615.7
63922,3.142,0.000407219,1.024,19616.8,19615.7
63923,3.1548,0.0132072,1.024,19616.8,19615.7
63924,3.1408,0.000792742,1.024,19616.8,19615.7
63925,3.1668,0.0252073,1.024,19616.8,19615.7
63926,3.1604,0.0188072,1.024,19616.8,19615.7
63927,3.1064,0.0351927,1.024,19616.8,19615.7
63928,3.1576,0.0160072,1.024,19616.8,19615.7
63929,3.1464,0.00480723,1.024,19616.8,19615.7
63930,3.1644,0.0228074,1.024,19616.8,19615.7
63931,3.1544,0.0128074,1.024,19616.8,19615.7
63932,3.1532,0.0116072,1.024,19616.8,19615.7
63933,3.128,0.0135927,1.024,19616.8,19615.7
63934,3.114,0.0275927,1.024,19616.8,19615.7
63935,3.1408,0.000792742,1.024,19616.8,19615.7
63936,3.1388,0.00279284,1.024,19622.9,19621.9
63937,3.1416,7.15256e-06,1.024,19622.9,19621.9
63938,3.1468,0.0052073,1.024,19622.9,19621.9
63939,3.144,0.00240731,1.024,19622.9,19621.9
63940,3.1276,0.0139928,1.024,19622.9,19621.9
63941,3.1308,0.0107927,1.024,19622.9,19621.9
63942,3.1524,0.0108073,1.024,19622.9,19621.9
63943,3.1232,0.0183928,1.024,19622.9,19621.9
63944,3.1716,0.0300074,1.024,19622.9,19621.9
63945,3.1484,0.00680733,1.024,19622.9,19621.9
63946,3.1368,0.00479269,1.024,19622.9,19621.9
63947,3.136,0.00559282,1.024,19622.9,19621.9
63948,3.1444,0.00280714,1.024,19622.9,19621.9
63949,3.1524,0.0108073,1.024,19622.9,19621.9
63950,3.128,0.0135927,1.024,19622.9,19621.9
63951,3.1516,0.0100071,1.024,19622.9,19621.9
63952,3.1288,0.0127928,1.024,19622.9,19621.9
63953,3.1248,0.0167928,1.024,19622.9,19621.9
63954,3.1236,0.0179927,1.024,19622.9,19621.9
63955,3.1516,0.0100071,1.024,19622.9,19621.9
63956,3.1392,0.00239277,1.024,19622.9,19621.9
63957,3.1292,0.0123928,1.024,19622.9,19621.9
63958,3.1432,0.00160718,1.024,19622.9,19621.9
63959,3.148,0.00640726,1.024,19622.9,19621.9
63960,3.14,0.00159264,1.024,19622.9,19621.9
63961,3.1468,0.0052073,1.024,19622.9,19621.9
63962,3.118,0.0235927,1.024,19622.9,19621.9
63963,3.1528,0.0112073,1.024,19622.9,19621.9
63964,3.1136,0.0279927,1.024,19622.9,19621.9
63965,3.162,0.0204072,1.024,19622.9,19621.9
63966,3.1396,0.0019927,1.024,19622.9,19621.9
63967,3.162,0.0204072,1.024,19622.9,19621.9
63968,3.1252,0.0163927,1.024,19618.8,19617.8
63969,3.1824,0.0408072,1.024,19618.8,19617.8
63970,3.1572,0.0156074,1.024,19618.8,19617.8
63971,3.144,0.00240731,1.024,19618.8,19617.8
63972,3.1464,0.00480723,1.024,19618.8,19617.8
63973,3.14,0.00159264,1.024,19618.8,19617.8
63974,3.1496,0.00800729,1.024,19618.8,19617.8
63975,3.1528,0.0112073,1.024,19618.8,19617.8
63976,3.126,0.0155928,1.024,19618.8,19617.8
63977,3.1396,0.0019927,1.024,19618.8,19617.8
63978,3.1452,0.00360727,1.024,19618.8,19617.8
63979,3.1656,0.0240073,1.024,19618.8,19617.8
63980,3.1328,0.00879264,1.024,19618.8,19617.8
63981,3.1492,0.00760722,1.024,19618.8,19617.8
63982,3.1328,0.00879264,1.024,19618.8,19617.8
63983,3.1532,0.0116072,1.024,19618.8,19617.8
63984,3.1376,0.0039928,1.024,19618.8,19617.8
63985,3.1288,0.0127928,1.024,19618.8,19617.8
63986,3.1148,0.0267928,1.024,19618.8,19617.8
63987,3.118,0.0235927,1.024,19618.8,19617.8
63988,3.1352,0.00639272,1.024,19618.8,19617.8
63989,3.1496,0.00800729,1.024,19618.8,19617.8
63990,3.1564,0.0148072,1.024,19618.8,19617.8
63991,3.1484,0.00680733,1.024,19618.8,19617.8
63992,3.164,0.0224073,1.024,19618.8,19617.8
63993,3.1532,0.0116072,1.024,19618.8,19617.8
63994,3.1324,0.00919271,1.024,19618.8,19617.8
63995,3.1164,0.0251927,1.024,19618.8,19617.8
63996,3.1588,0.0172071,1.024,19618.8,19617.8
63997,3.1412,0.000392675,1.024,19618.8,19617.8
63998,3.1408,0.000792742,1.024,19618.8,19617.8
63999,3.1328,0.00879264,1.024,19618.8,19617.8
64000,3.1556,0.0140073,1.024,17937.4,17936.4
64001,3.1388,0.00279284,1.024,17937.4,17936.4
64002,3.1456,0.00400734,1.024,17937.4,17936.4
64003,3.1444,0.00280714,1.024,17937.4,17936.4
64004,3.1268,0.0147927,1.024,17937.4,17936.4
64005,3.1668,0.0252073,1.024,17937.4,17936.4
64006,3.1448,0.00320721,1.024,17937.4,17936.4
64007,3.128,0.0135927,1.024,17937.4,17936.4
64008,3.128,0.0135927,1.024,17937.4,17936.4
64009,3.146,0.00440717,1.024,17937.4,17936.4
64010,3.1536,0.0120072,1.024,17937.4,17936.4
64011,3.1488,0.00720716,1.024,17937.4,17936.4
64012,3.1464,0.00480723,1.024,17937.4,17936.4
64013,3.156,0.0144072,1.024,17937.4,17936.4
64014,3.1208,0.0207927,1.024,17937.4,17936.4
64015,3.1444,0.00280714,1.024,17937.4,17936.4
64016,3.1496,0.00800729,1.024,17937.4,17936.4
64017,3.134,0.00759268,1.024,17937.4,17936.4
64018,3.1112,0.0303926,1.024,17937.4,17936.4
64019,3.1488,0.00720716,1.024,17937.4,17936.4
64020,3.1376,0.0039928,1.024,17937.4,17936.4
64021,3.15,0.00840735,1.024,17937.4,17936.4
64022,3.1396,0.0019927,1.024,17937.4,17936.4
64023,3.1708,0.0292072,1.024,17937.4,17936.4
64024,3.1476,0.00600719,1.024,17937.4,17936.4
64025,3.1332,0.00839281,1.024,17937.4,17936.4
64026,3.1584,0.0168073,1.024,17937.4,17936.4
64027,3.132,0.00959277,1.024,17937.4,17936.4
64028,3.1592,0.0176072,1.024,17937.4,17936.4
64029,3.1396,0.0019927,1.024,17937.4,17936.4
64030,3.1188,0.0227928,1.024,17937.4,17936.4
64031,3.1632,0.0216072,1.024,17937.4,17936.4
64032,3.1552,0.0136073,1.024,17937.4,17936.4
64033,3.1496,0.00800729,1.024,17937.4,17936.4
64034,3.134,0.00759268,1.024,17937.4,17936.4
64035,3.1604,0.0188072,1.024,17937.4,17936.4
64036,3.1628,0.0212073,1.024,17937.4,17936.4
64037,3.1192,0.0223927,1.024,17937.4,17936.4
64038,3.15,0.00840735,1.024,17937.4,17936.4
64039,3.1524,0.0108073,1.024,17937.4,17936.4
64040,3.1396,0.0019927,1.024,17937.4,17936.4
64041,3.158,0.0164073,1.024,17937.4,17936.4
64042,3.1384,0.00319266,1.024,17937.4,17936.4
64043,3.1412,0.000392675,1.024,17937.4,17936.4
64044,3.166,0.0244071,1.024,17937.4,17936.4
64045,3.1088,0.0327928,1.024,17937.4,17936.4
64046,3.1396,0.0019927,1.024,17937.4,17936.4
64047,3.148,0.00640726,1.024,17937.4,17936.4
64048,3.1444,0.00280714,1.024,17937.4,17936.4
64049,3.1356,0.00599265,1.024,17937.4,17936.4
64050,3.1584,0.0168073,1.024,17937.4,17936.4
64051,3.126,0.0155928,1.024,17937.4,17936.4
64052,3.1556,0.0140073,1.024,17937.4,17936.4
64053,3.1452,0.00360727,1.024,17937.4,17936.4
64054,3.12,0.0215929,1.024,17937.4,17936.4
64055,3.1332,0.00839281,1.024,17937.4,17936.4
64056,3.1412,0.000392675,1.024,17937.4,17936.4
64057,3.1508,0.00920725,1.024,17937.4,17936.4
64058,3.1212,0.0203927,1.024,17937.4,17936.4
64059,3.138,0.00359273,1.024,17937.4,17936.4
64060,3.1676,0.0260072,1.024,17937.4,17936.4
64061,3.138,0.00359273,1.024,17937.4,17936.4
64062,3.1404,0.00119281,1.024,17937.4,17936.4
64063,3.132,0.00959277,1.024,17937.4,17936.4
64064,3.1616,0.0200074,0,17936.4,17936.4
64065,3.1504,0.00880718,0,17936.4,17936.4
64066,3.1528,0.0112073,0,17936.4,17936.4
64067,3.1576,0.0160072,0,17936.4,17936.4
64068,3.142,0.000407219,0,17936.4,17936.4
64069,3.1428,0.00120735,0,17936.4,17936.4
64070,3.1548,0.0132072,0,17936.4,17936.4
64071,3.1656,0.0240073,0,17936.4,17936.4
64072,3.166,0.0244071,0,17936.4,17936.4
64073,3.1308,0.0107927,0,17936.4,17936.4
64074,3.1548,0.0132072,0,17936.4,17936.4
64075,3.152,0.0104072,0,17936.4,17936.4
64076,3.156,0.0144072,0,17936.4,17936.4
64077,3.1452,0.00360727,0,17936.4,17936.4
64078,3.1472,0.00560737,0,17936.4,17936.4
64079,3.1164,0.0251927,0,17936.4,17936.4
64080,3.1456,0.00400734,0,17936.4,17936.4
64081,3.1404,0.00119281,0,17936.4,17936.4
64082,3.1584,0.0168073,0,17936.4,17936.4
64083,3.132,0.00959277,0,17936.4,17936.4
64084,3.1336,0.00799274,0,17936.4,17936.4
64085,3.1424,0.000807285,0,17936.4,17936.4
64086,3.1276,0.0139928,0,17936.4,17936.4
64087,3.15,0.00840735,0,17936.4,17936.4
64088,3.1516,0.0100071,0,17936.4,17936.4
64089,3.124,0.0175927,0,17936.4,17936.4
64090,3.1516,0.0100071,0,17936.4,17936.4
64091,3.1304,0.0111928,0,17936.4,17936.4
64092,3.1628,0.0212073,0,17936.4,17936.4
64093,3.134,0.00759268,0,17936.4,17936.4
64094,3.1472,0.00560737,0,17936.4,17936.4
64095,3.1264,0.0151927,0,17936.4,17936.4
64096,3.1592,0.0176072,0,17936.4,17936.4
64097,3.144,0.00240731,0,17936.4,17936.4
64098,3.1516,0.0100071,0,17936.4,17936.4
64099,3.1448,0.00320721,0,17936.4,17936.4
64100,3.1696,0.0280073,0,17936.4,17936.4
64101,3.1576,0.0160072,0,17936.4,17936.4
64102,3.1468,0.0052073,0,17936.4,17936.4
64103,3.15,0.00840735,0,17936.4,17936.4
64104,3.128,0.0135927,0,17936.4,17936.4
64105,3.1124,0.0291927,0,17936.4,17936.4
64106,3.1604,0.0188072,0,17936.4,17936.4
64107,3.1268,0.0147927,0,17936.4,17936.4
64108,3.1524,0.0108073,0,17936.4,17936.4
64109,3.1432,0.00160718,0,17936.4,17936.4
64110,3.144,0.00240731,0,17936.4,17936.4
64111,3.1436,0.00200725,0,17936.4,17936.4
64112,3.1344,0.00719285,0,17936.4,17936.4
64113,3.1428,0.00120735,0,17936.4,17936.4
64114,3.1692,0.0276072,0,17936.4,17936.4
64115,3.1312,0.0103927,0,17936.4,17936.4
64116,3.138,0.00359273,0,17936.4,17936.4
64117,3.1316,0.00999284,0,17936.4,17936.4
64118,3.126,0.0155928,0,17936.4,17936.4
64119,3.14,0.00159264,0,17936.4,17936.4
64120,3.1592,0.0176072,0,17936.4,17936.4
64121,3.1348,0.00679278,0,17936.4,17936.4
64122,3.1524,0.0108073,0,17936.4,17936.4
64123,3.1268,0.0147927,0,17936.4,17936.4
64124,3.1588,0.0172071,0,17936.4,17936.4
64125,3.1428,0.00120735,0,17936.4,17936.4
64126,3.136,0.00559282,0,17936.4,17936.4
64127,3.1384,0.00319266,0,17936.4,17936.4
64128,3.132,0.00959277,0,17878,17878
64129,3.1488,0.00720716,0,17878,17878
64130,3.1244,0.0171928,0,17878,17878
64131,3.154,0.0124073,0,17878,17878
64132,3.1552,0.0136073,0,17878,17878
64133,3.15,0.00840735,0,17878,17878
64134,3.1408,0.000792742,0,17878,17878
64135,3.1368,0.00479269,0,17878,17878
64136,3.1184,0.0231926,0,17878,17878
64137,3.1708,0.0292072,0,17878,17878
64138,3.148,0.00640726,0,17878,17878
64139,3.138,0.00359273,0,17878,17878
64140,3.1504,0.00880718,0,17878,17878
64141,3.114,0.0275927,0,17878,17878
64142,3.1592,0.0176072,0,17878,17878
64143,3.1648,0.0232072,0,17878,17878
64144,3.1388,0.00279284,0,17878,17878
64145,3.1344,0.00719285,0,17878,17878
64146,3.144,0.00240731,0,17878,17878
64147,3.134,0.00759268,0,17878,17878
64148,3.1208,0.0207927,0,17878,17878
64149,3.1576,0.0160072,0,17878,17878
64150,3.1804,0.0388072,0,17878,17878
64151,3.1376,0.0039928,0,17878,17878
64152,3.156,0.0144072,0,17878,17878
64153,3.1544,0.0128074,0,17878,17878
64154,3.1352,0.00639272,0,17878,17878
64155,3.1488,0.00720716,0,17878,17878
64156,3.1464,0.00480723,0,17878,17878
64157,3.118,0.0235927,0,17878,17878
64158,3.1292,0.0123928,0,17878,17878
64159,3.1348,0.00679278,0,17878,17878
64160,3.1292,0.0123928,0,17876,17876
64161,3.1468,0.0052073,0,17876,17876
64162,3.1324,0.00919271,0,17876,17876
64163,3.15,0.00840735,0,17876,17876
64164,3.152,0.0104072,0,17876,17876
64165,3.1504,0.00880718,0,17876,17876
64166,3.1432,0.00160718,0,17876,17876
64167,3.124,0.0175927,0,17876,17876
64168,3.1484,0.00680733,0,17876,17876
64169,3.1056,0.0359926,0,17876,17876
64170,3.1568,0.0152073,0,17876,17876
64171,3.1316,0.00999284,0,17876,17876
64172,3.1248,0.0167928,0,17876,17876
64173,3.1348,0.00679278,0,17876,17876
64174,3.1332,0.00839281,0,17876,17876
64175,3.1336,0.00799274,0,17876,17876
64176,3.1376,0.0039928,0,17876,17876
64177,3.1436,0.00200725,0,17876,17876
64178,3.1488,0.00720716,0,17876,17876
64179,3.1628,0.0212073,0,17876,17876
64180,3.1352,0.00639272,0,17876,17876
64181,3.138,0.00359273,0,17876,17876
64182,3.1056,0.0359926,0,17876,17876
64183,3.15,0.00840735,0,17876,17876
64184,3.1336,0.00799274,0,17876,17876
64185,3.1412,0.000392675,0,17876,17876
64186,3.176,0.0344074,0,17876,17876
64187,3.1652,0.0236073,0,17876,17876
64188,3.134,0.00759268,0,17876,17876
64189,3.156,0.0144072,0,17876,17876
64190,3.1312,0.0103927,0,17876,17876
64191,3.1252,0.0163927,0,17876,17876
64192,3.1248,0.0167928,0,17874.9,17874.9
64193,3.1428,0.00120735,0,17874.9,17874.9
64194,3.1456,0.00400734,0,17874.9,17874.9
64195,3.1584,0.0168073,0,17874.9,17874.9
64196,3.1208,0.0207927,0,17874.9,17874.9
64197,3.1636,0.0220072,0,17874.9,17874.9
64198,3.1244,0.0171928,0,17874.9,17874.9
64199,3.1388,0.00279284,0,17874.9,17874.9
64200,3.1316,0.00999284,0,17874.9,17874.9
64201,3.1512,0.00960732,0,17874.9,17874.9
64202,3.1192,0.0223927,0,17874.9,17874.9
64203,3.136,0.00559282,0,17874.9,17874.9
64204,3.1388,0.00279284,0,17874.9,17874.9
64205,3.1564,0.0148072,0,17874.9,17874.9
64206,3.1492,0.00760722,0,17874.9,17874.9
64207,3.176,0.0344074,0,17874.9,17874.9
64208,3.1392,0.00239277,0,17874.9,17874.9
64209,3.1568,0.0152073,0,17874.9,17874.9
64210,3.1376,0.0039928,0,17874.9,17874.9
64211,3.138,0.00359273,0,17874.9,17874.9
