thread_id,estimate,error,time_us
53544,3.1456,0.00400734,6429.7
53545,3.1444,0.00280714,6429.7
53546,3.1684,0.0268073,6429.7
53547,3.1408,0.000792742,6429.7
53548,3.1312,0.0103927,6429.7
53549,3.1312,0.0103927,6429.7
53550,3.1576,0.0160072,6429.7
53551,3.1172,0.0243928,6429.7
53552,3.1568,0.0152073,6429.7
53553,3.142,0.000407219,6429.7
53554,3.1624,0.0208073,6429.7
53555,3.132,0.00959277,6429.7
53556,3.154,0.0124073,6429.7
53557,3.14,0.00159264,6429.7
53558,3.1252,0.0163927,6429.7
53559,3.1504,0.00880718,6429.7
53560,3.1364,0.00519276,6429.7
53561,3.1308,0.0107927,6429.7
53562,3.1424,0.000807285,6429.7
53563,3.1404,0.00119281,6429.7
53564,3.1116,0.0299928,6429.7
53565,3.1088,0.0327928,6429.7
53566,3.138,0.00359273,6429.7
53567,3.1148,0.0267928,6429.7
53568,3.1152,0.0263927,6426.62
53569,3.1556,0.0140073,6426.62
53570,3.1308,0.0107927,6426.62
53571,3.1328,0.00879264,6426.62
53572,3.1544,0.0128074,6426.62
53573,3.1472,0.00560737,6426.62
53574,3.1228,0.0187926,6426.62
53575,3.1488,0.00720716,6426.62
53576,3.1256,0.0159926,6426.62
53577,3.1432,0.00160718,6426.62
53578,3.148,0.00640726,6426.62
53579,3.14,0.00159264,6426.62
53580,3.1244,0.0171928,6426.62
53581,3.152,0.0104072,6426.62
53582,3.142,0.000407219,6426.62
53583,3.1468,0.0052073,6426.62
53584,3.128,0.0135927,6426.62
53585,3.1376,0.0039928,6426.62
53586,3.158,0.0164073,6426.62
53587,3.1388,0.00279284,6426.62
53588,3.1528,0.0112073,6426.62
53589,3.1288,0.0127928,6426.62
53590,3.164,0.0224073,6426.62
53591,3.1276,0.0139928,6426.62
53592,3.1536,0.0120072,6426.62
53593,3.1352,0.00639272,6426.62
53594,3.1744,0.0328074,6426.62
53595,3.1316,0.00999284,6426.62
53596,3.1396,0.0019927,6426.62
53597,3.1476,0.00600719,6426.62
53598,3.1312,0.0103927,6426.62
53599,3.1236,0.0179927,6426.62
53600,3.1664,0.0248072,6425.6
53601,3.124,0.0175927,6425.6
53602,3.1556,0.0140073,6425.6
53603,3.1372,0.00439262,6425.6
53604,3.16,0.0184073,6425.6
53605,3.1552,0.0136073,6425.6
53606,3.1408,0.000792742,6425.6
53607,3.1484,0.00680733,6425.6
53608,3.1228,0.0187926,6425.6
53609,3.1336,0.00799274,6425.6
53610,3.1396,0.0019927,6425.6
53611,3.1292,0.0123928,6425.6
53612,3.17,0.0284073,6425.6
53613,3.1468,0.0052073,6425.6
53614,3.1544,0.0128074,6425.6
53615,3.1368,0.00479269,6425.6
53616,3.1312,0.0103927,6425.6
53617,3.1368,0.00479269,6425.6
53618,3.1288,0.0127928,6425.6
53619,3.1288,0.0127928,6425.6
53620,3.132,0.00959277,6425.6
53621,3.1632,0.0216072,6425.6
53622,3.1732,0.0316072,6425.6
53623,3.1464,0.00480723,6425.6
53624,3.1276,0.0139928,6425.6
53625,3.1612,0.0196073,6425.6
53626,3.1656,0.0240073,6425.6
53627,3.1452,0.00360727,6425.6
53628,3.1484,0.00680733,6425.6
53629,3.1488,0.00720716,6425.6
53630,3.16,0.0184073,6425.6
53631,3.1384,0.00319266,6425.6
53632,3.17,0.0284073,6365.18
53633,3.1424,0.000807285,6365.18
53634,3.1368,0.00479269,6365.18
53635,3.1496,0.00800729,6365.18
53636,3.1404,0.00119281,6365.18
53637,3.1472,0.00560737,6365.18
53638,3.122,0.0195928,6365.18
53639,3.1444,0.00280714,6365.18
53640,3.156,0.0144072,6365.18
53641,3.1612,0.0196073,6365.18
53642,3.152,0.0104072,6365.18
53643,3.1464,0.00480723,6365.18
53644,3.1136,0.0279927,6365.18
53645,3.1612,0.0196073,6365.18
53646,3.1564,0.0148072,6365.18
53647,3.1408,0.000792742,6365.18
53648,3.1448,0.00320721,6365.18
53649,3.1088,0.0327928,6365.18
53650,3.1196,0.0219927,6365.18
53651,3.1388,0.00279284,6365.18
53652,3.1436,0.00200725,6365.18
53653,3.1564,0.0148072,6365.18
53654,3.1452,0.00360727,6365.18
53655,3.1416,7.15256e-06,6365.18
53656,3.1332,0.00839281,6365.18
53657,3.1192,0.0223927,6365.18
53658,3.162,0.0204072,6365.18
53659,3.1448,0.00320721,6365.18
53660,3.1508,0.00920725,6365.18
53661,3.1568,0.0152073,6365.18
53662,3.0956,0.0459929,6365.18
53663,3.1476,0.00600719,6365.18
53664,3.1428,0.00120735,6367.23
53665,3.1328,0.00879264,6367.23
53666,3.1288,0.0127928,6367.23
53667,3.12,0.0215929,6367.23
53668,3.1392,0.00239277,6367.23
53669,3.1376,0.0039928,6367.23
53670,3.1488,0.00720716,6367.23
53671,3.1636,0.0220072,6367.23
53672,3.1612,0.0196073,6367.23
53673,3.1292,0.0123928,6367.23
53674,3.1264,0.0151927,6367.23
53675,3.1476,0.00600719,6367.23
53676,3.1448,0.00320721,6367.23
53677,3.1132,0.0283928,6367.23
53678,3.1232,0.0183928,6367.23
53679,3.1448,0.00320721,6367.23
53680,3.1612,0.0196073,6367.23
53681,3.158,0.0164073,6367.23
53682,3.1308,0.0107927,6367.23
53683,3.1252,0.0163927,6367.23
53684,3.1652,0.0236073,6367.23
53685,3.1612,0.0196073,6367.23
53686,3.1208,0.0207927,6367.23
53687,3.138,0.00359273,6367.23
53688,3.148,0.00640726,6367.23
53689,3.1612,0.0196073,6367.23
53690,3.1292,0.0123928,6367.23
53691,3.1704,0.0288072,6367.23
53692,3.144,0.00240731,6367.23
53693,3.1612,0.0196073,6367.23
53694,3.1348,0.00679278,6367.23
53695,3.1648,0.0232072,6367.23
53696,3.1452,0.00360727,6360.06
53697,3.1504,0.00880718,6360.06
53698,3.148,0.00640726,6360.06
53699,3.1504,0.00880718,6360.06
53700,3.1444,0.00280714,6360.06
53701,3.1556,0.0140073,6360.06
53702,3.1664,0.0248072,6360.06
53703,3.1604,0.0188072,6360.06
53704,3.1152,0.0263927,6360.06
53705,3.1416,7.15256e-06,6360.06
53706,3.1408,0.000792742,6360.06
53707,3.1216,0.0199928,6360.06
53708,3.1404,0.00119281,6360.06
53709,3.1268,0.0147927,6360.06
53710,3.1344,0.00719285,6360.06
53711,3.1328,0.00879264,6360.06
53712,3.146,0.00440717,6360.06
53713,3.1348,0.00679278,6360.06
53714,3.1372,0.00439262,6360.06
53715,3.1588,0.0172071,6360.06
53716,3.1644,0.0228074,6360.06
53717,3.1264,0.0151927,6360.06
53718,3.1108,0.0307927,6360.06
53719,3.108,0.0335927,6360.06
53720,3.1616,0.0200074,6360.06
53721,3.1268,0.0147927,6360.06
53722,3.1088,0.0327928,6360.06
53723,3.1196,0.0219927,6360.06
53724,3.148,0.00640726,6360.06
53725,3.1396,0.0019927,6360.06
53726,3.1492,0.00760722,6360.06
53727,3.144,0.00240731,6360.06
53728,3.1504,0.00880718,6363.14
53729,3.1292,0.0123928,6363.14
53730,3.1468,0.0052073,6363.14
53731,3.1568,0.0152073,6363.14
53732,3.1192,0.0223927,6363.14
53733,3.124,0.0175927,6363.14
53734,3.1408,0.000792742,6363.14
53735,3.0872,0.0543928,6363.14
53736,3.1748,0.0332072,6363.14
53737,3.1132,0.0283928,6363.14
53738,3.1556,0.0140073,6363.14
53739,3.1316,0.00999284,6363.14
53740,3.1464,0.00480723,6363.14
53741,3.1616,0.0200074,6363.14
53742,3.1636,0.0220072,6363.14
53743,3.1376,0.0039928,6363.14
53744,3.1508,0.00920725,6363.14
53745,3.1416,7.15256e-06,6363.14
53746,3.1736,0.0320072,6363.14
53747,3.144,0.00240731,6363.14
53748,3.1416,7.15256e-06,6363.14
53749,3.1572,0.0156074,6363.14
53750,3.1032,0.0383928,6363.14
53751,3.174,0.0324073,6363.14
53752,3.1476,0.00600719,6363.14
53753,3.128,0.0135927,6363.14
53754,3.1608,0.0192072,6363.14
53755,3.1372,0.00439262,6363.14
53756,3.1296,0.0119927,6363.14
53757,3.1272,0.0143929,6363.14
53758,3.138,0.00359273,6363.14
53759,3.1248,0.0167928,6363.14
53760,3.162,0.0204072,6513.66
53761,3.1204,0.0211928,6513.66
53762,3.168,0.0264072,6513.66
53763,3.1432,0.00160718,6513.66
53764,3.1492,0.00760722,6513.66
53765,3.1476,0.00600719,6513.66
53766,3.1552,0.0136073,6513.66
53767,3.12,0.0215929,6513.66
53768,3.1336,0.00799274,6513.66
53769,3.14,0.00159264,6513.66
53770,3.1156,0.0259926,6513.66
53771,3.1436,0.00200725,6513.66
53772,3.158,0.0164073,6513.66
53773,3.1436,0.00200725,6513.66
53774,3.1576,0.0160072,6513.66
53775,3.1576,0.0160072,6513.66
53776,3.1116,0.0299928,6513.66
53777,3.1448,0.00320721,6513.66
53778,3.1436,0.00200725,6513.66
53779,3.116,0.0255928,6513.66
53780,3.166,0.0244071,6513.66
53781,3.1712,0.0296073,6513.66
53782,3.1776,0.0360072,6513.66
53783,3.158,0.0164073,6513.66
53784,3.1264,0.0151927,6513.66
53785,3.1416,7.15256e-06,6513.66
53786,3.124,0.0175927,6513.66
53787,3.1352,0.00639272,6513.66
53788,3.1536,0.0120072,6513.66
53789,3.1372,0.00439262,6513.66
53790,3.164,0.0224073,6513.66
53791,3.1376,0.0039928,6513.66
53792,3.1404,0.00119281,6514.69
53793,3.1528,0.0112073,6514.69
53794,3.1096,0.0319927,6514.69
53795,3.1776,0.0360072,6514.69
53796,3.1148,0.0267928,6514.69
53797,3.1176,0.0239928,6514.69
53798,3.138,0.00359273,6514.69
53799,3.126,0.0155928,6514.69
53800,3.1308,0.0107927,6514.69
53801,3.1368,0.00479269,6514.69
53802,3.0968,0.0447927,6514.69
53803,3.1428,0.00120735,6514.69
53804,3.154,0.0124073,6514.69
53805,3.1536,0.0120072,6514.69
53806,3.1276,0.0139928,6514.69
53807,3.1448,0.00320721,6514.69
53808,3.1292,0.0123928,6514.69
53809,3.1588,0.0172071,6514.69
53810,3.1412,0.000392675,6514.69
53811,3.1328,0.00879264,6514.69
53812,3.1656,0.0240073,6514.69
53813,3.1592,0.0176072,6514.69
53814,3.1704,0.0288072,6514.69
53815,3.116,0.0255928,6514.69
53816,3.154,0.0124073,6514.69
53817,3.118,0.0235927,6514.69
53818,3.1632,0.0216072,6514.69
53819,3.1228,0.0187926,6514.69
53820,3.16,0.0184073,6514.69
53821,3.1284,0.0131927,6514.69
53822,3.1456,0.00400734,6514.69
53823,3.1164,0.0251927,6514.69
53824,3.1388,0.00279284,6515.71
53825,3.1272,0.0143929,6515.71
53826,3.1568,0.0152073,6515.71
53827,3.1308,0.0107927,6515.71
53828,3.148,0.00640726,6515.71
53829,3.1536,0.0120072,6515.71
53830,3.1436,0.00200725,6515.71
53831,3.1492,0.00760722,6515.71
53832,3.13,0.0115926,6515.71
53833,3.1728,0.0312073,6515.71
53834,3.1544,0.0128074,6515.71
53835,3.1028,0.0387928,6515.71
53836,3.1128,0.0287929,6515.71
53837,3.1012,0.0403926,6515.71
53838,3.1404,0.00119281,6515.71
53839,3.1648,0.0232072,6515.71
53840,3.1492,0.00760722,6515.71
53841,3.1484,0.00680733,6515.71
53842,3.136,0.00559282,6515.71
53843,3.1464,0.00480723,6515.71
53844,3.1284,0.0131927,6515.71
53845,3.1592,0.0176072,6515.71
53846,3.14,0.00159264,6515.71
53847,3.1228,0.0187926,6515.71
53848,3.1488,0.00720716,6515.71
53849,3.136,0.00559282,6515.71
53850,3.1648,0.0232072,6515.71
53851,3.152,0.0104072,6515.71
53852,3.1428,0.00120735,6515.71
53853,3.1532,0.0116072,6515.71
53854,3.1824,0.0408072,6515.71
53855,3.132,0.00959277,6515.71
53856,3.1484,0.00680733,6518.78
53857,3.1472,0.00560737,6518.78
53858,3.1528,0.0112073,6518.78
53859,3.1228,0.0187926,6518.78
53860,3.1168,0.0247927,6518.78
53861,3.1256,0.0159926,6518.78
53862,3.136,0.00559282,6518.78
53863,3.158,0.0164073,6518.78
53864,3.1444,0.00280714,6518.78
53865,3.1328,0.00879264,6518.78
53866,3.1592,0.0176072,6518.78
53867,3.152,0.0104072,6518.78
53868,3.1496,0.00800729,6518.78
53869,3.1232,0.0183928,6518.78
53870,3.1564,0.0148072,6518.78
53871,3.1392,0.00239277,6518.78
53872,3.1628,0.0212073,6518.78
53873,3.1372,0.00439262,6518.78
53874,3.1628,0.0212073,6518.78
53875,3.1484,0.00680733,6518.78
53876,3.1404,0.00119281,6518.78
53877,3.1412,0.000392675,6518.78
53878,3.16,0.0184073,6518.78
53879,3.1356,0.00599265,6518.78
53880,3.1488,0.00720716,6518.78
53881,3.146,0.00440717,6518.78
53882,3.138,0.00359273,6518.78
53883,3.1284,0.0131927,6518.78
53884,3.118,0.0235927,6518.78
53885,3.1652,0.0236073,6518.78
53886,3.1696,0.0280073,6518.78
53887,3.1752,0.0336072,6518.78
53888,3.162,0.0204072,6452.22
53889,3.1468,0.0052073,6452.22
53890,3.136,0.00559282,6452.22
53891,3.126,0.0155928,6452.22
53892,3.1264,0.0151927,6452.22
53893,3.1664,0.0248072,6452.22
53894,3.1684,0.0268073,6452.22
53895,3.1488,0.00720716,6452.22
53896,3.1424,0.000807285,6452.22
53897,3.1872,0.0456073,6452.22
53898,3.1224,0.0191927,6452.22
53899,3.1628,0.0212073,6452.22
53900,3.1016,0.0399928,6452.22
53901,3.1284,0.0131927,6452.22
53902,3.1668,0.0252073,6452.22
53903,3.1408,0.000792742,6452.22
53904,3.1248,0.0167928,6452.22
53905,3.1348,0.00679278,6452.22
53906,3.14,0.00159264,6452.22
53907,3.136,0.00559282,6452.22
53908,3.1184,0.0231926,6452.22
53909,3.1548,0.0132072,6452.22
53910,3.1564,0.0148072,6452.22
53911,3.1684,0.0268073,6452.22
53912,3.1692,0.0276072,6452.22
53913,3.1548,0.0132072,6452.22
53914,3.1436,0.00200725,6452.22
53915,3.1616,0.0200074,6452.22
53916,3.1452,0.00360727,6452.22
53917,3.1588,0.0172071,6452.22
53918,3.152,0.0104072,6452.22
53919,3.138,0.00359273,6452.22
53920,3.1288,0.0127928,6454.27
53921,3.1708,0.0292072,6454.27
53922,3.1448,0.00320721,6454.27
53923,3.1532,0.0116072,6454.27
53924,3.1604,0.0188072,6454.27
53925,3.1168,0.0247927,6454.27
53926,3.1264,0.0151927,6454.27
53927,3.1168,0.0247927,6454.27
53928,3.1668,0.0252073,6454.27
53929,3.122,0.0195928,6454.27
53930,3.1404,0.00119281,6454.27
53931,3.1452,0.00360727,6454.27
53932,3.1408,0.000792742,6454.27
53933,3.1532,0.0116072,6454.27
53934,3.1188,0.0227928,6454.27
53935,3.1268,0.0147927,6454.27
53936,3.1416,7.15256e-06,6454.27
53937,3.1452,0.00360727,6454.27
53938,3.1472,0.00560737,6454.27
53939,3.1192,0.0223927,6454.27
53940,3.1484,0.00680733,6454.27
53941,3.1156,0.0259926,6454.27
53942,3.1544,0.0128074,6454.27
53943,3.13,0.0115926,6454.27
53944,3.138,0.00359273,6454.27
53945,3.1264,0.0151927,6454.27
53946,3.1296,0.0119927,6454.27
53947,3.154,0.0124073,6454.27
53948,3.1364,0.00519276,6454.27
53949,3.1312,0.0103927,6454.27
53950,3.1656,0.0240073,6454.27
53951,3.13,0.0115926,6454.27
53952,3.1232,0.0183928,6448.13
53953,3.162,0.0204072,6448.13
53954,3.1356,0.00599265,6448.13
53955,3.1268,0.0147927,6448.13
53956,3.1536,0.0120072,6448.13
53957,3.1592,0.0176072,6448.13
53958,3.1304,0.0111928,6448.13
53959,3.1468,0.0052073,6448.13
53960,3.116,0.0255928,6448.13
53961,3.1464,0.00480723,6448.13
53962,3.1272,0.0143929,6448.13
53963,3.1464,0.00480723,6448.13
53964,3.1324,0.00919271,6448.13
53965,3.1388,0.00279284,6448.13
53966,3.1344,0.00719285,6448.13
53967,3.1612,0.0196073,6448.13
53968,3.1668,0.0252073,6448.13
53969,3.1504,0.00880718,6448.13
53970,3.1628,0.0212073,6448.13
53971,3.1304,0.0111928,6448.13
53972,3.1252,0.0163927,6448.13
53973,3.1392,0.00239277,6448.13
53974,3.184,0.0424073,6448.13
53975,3.1516,0.0100071,6448.13
53976,3.1296,0.0119927,6448.13
53977,3.154,0.0124073,6448.13
53978,3.1284,0.0131927,6448.13
53979,3.1144,0.0271928,6448.13
53980,3.134,0.00759268,6448.13
53981,3.1328,0.00879264,6448.13
53982,3.1268,0.0147927,6448.13
53983,3.158,0.0164073,6448.13
53984,3.1384,0.00319266,6454.27
53985,3.1412,0.000392675,6454.27
53986,3.1408,0.000792742,6454.27
53987,3.1448,0.00320721,6454.27
53988,3.1316,0.00999284,6454.27
53989,3.128,0.0135927,6454.27
53990,3.14,0.00159264,6454.27
53991,3.152,0.0104072,6454.27
53992,3.1164,0.0251927,6454.27
53993,3.1284,0.0131927,6454.27
53994,3.172,0.0304072,6454.27
53995,3.1228,0.0187926,6454.27
53996,3.1408,0.000792742,6454.27
53997,3.132,0.00959277,6454.27
53998,3.1508,0.00920725,6454.27
53999,3.1288,0.0127928,6454.27
54000,3.1448,0.00320721,6454.27
54001,3.164,0.0224073,6454.27
54002,3.1608,0.0192072,6454.27
54003,3.1348,0.00679278,6454.27
54004,3.1492,0.00760722,6454.27
54005,3.1324,0.00919271,6454.27
54006,3.1476,0.00600719,6454.27
54007,3.1532,0.0116072,6454.27
54008,3.1376,0.0039928,6454.27
54009,3.1432,0.00160718,6454.27
54010,3.1684,0.0268073,6454.27
54011,3.14,0.00159264,6454.27
54012,3.1536,0.0120072,6454.27
54013,3.1248,0.0167928,6454.27
54014,3.1348,0.00679278,6454.27
54015,3.1468,0.0052073,6454.27
54016,3.1492,0.00760722,6515.71
54017,3.1764,0.0348072,6515.71
54018,3.14,0.00159264,6515.71
54019,3.1332,0.00839281,6515.71
54020,3.1168,0.0247927,6515.71
54021,3.158,0.0164073,6515.71
54022,3.1204,0.0211928,6515.71
54023,3.1184,0.0231926,6515.71
54024,3.1708,0.0292072,6515.71
54025,3.146,0.00440717,6515.71
54026,3.1724,0.0308073,6515.71
54027,3.1396,0.0019927,6515.71
54028,3.1504,0.00880718,6515.71
54029,3.1292,0.0123928,6515.71
54030,3.1176,0.0239928,6515.71
54031,3.1576,0.0160072,6515.71
54032,3.114,0.0275927,6515.71
54033,3.1032,0.0383928,6515.71
54034,3.136,0.00559282,6515.71
54035,3.1392,0.00239277,6515.71
54036,3.1268,0.0147927,6515.71
54037,3.1616,0.0200074,6515.71
54038,3.1292,0.0123928,6515.71
54039,3.1336,0.00799274,6515.71
54040,3.1592,0.0176072,6515.71
54041,3.1248,0.0167928,6515.71
54042,3.1492,0.00760722,6515.71
54043,3.1532,0.0116072,6515.71
54044,3.1484,0.00680733,6515.71
54045,3.124,0.0175927,6515.71
54046,3.1548,0.0132072,6515.71
54047,3.162,0.0204072,6515.71
54048,3.1516,0.0100071,6510.59
54049,3.128,0.0135927,6510.59
54050,3.14,0.00159264,6510.59
54051,3.192,0.0504072,6510.59
54052,3.1288,0.0127928,6510.59
54053,3.16,0.0184073,6510.59
54054,3.1356,0.00599265,6510.59
54055,3.1556,0.0140073,6510.59
54056,3.15,0.00840735,6510.59
54057,3.1416,7.15256e-06,6510.59
54058,3.1676,0.0260072,6510.59
54059,3.1592,0.0176072,6510.59
54060,3.1244,0.0171928,6510.59
54061,3.1436,0.00200725,6510.59
54062,3.1528,0.0112073,6510.59
54063,3.144,0.00240731,6510.59
54064,3.1584,0.0168073,6510.59
54065,3.1664,0.0248072,6510.59
54066,3.1604,0.0188072,6510.59
54067,3.1072,0.0343928,6510.59
54068,3.1616,0.0200074,6510.59
54069,3.1236,0.0179927,6510.59
54070,3.1616,0.0200074,6510.59
54071,3.1596,0.0180073,6510.59
54072,3.1536,0.0120072,6510.59
54073,3.1456,0.00400734,6510.59
54074,3.1208,0.0207927,6510.59
54075,3.1624,0.0208073,6510.59
54076,3.1136,0.0279927,6510.59
54077,3.15,0.00840735,6510.59
54078,3.1432,0.00160718,6510.59
54079,3.1384,0.00319266,6510.59
54080,3.15,0.00840735,6514.69
54081,3.1504,0.00880718,6514.69
54082,3.1168,0.0247927,6514.69
54083,3.126,0.0155928,6514.69
54084,3.1656,0.0240073,6514.69
54085,3.0932,0.0483928,6514.69
54086,3.1144,0.0271928,6514.69
54087,3.1248,0.0167928,6514.69
54088,3.128,0.0135927,6514.69
54089,3.1192,0.0223927,6514.69
54090,3.1596,0.0180073,6514.69
54091,3.1272,0.0143929,6514.69
54092,3.1536,0.0120072,6514.69
54093,3.1064,0.0351927,6514.69
54094,3.1592,0.0176072,6514.69
54095,3.1276,0.0139928,6514.69
54096,3.1352,0.00639272,6514.69
54097,3.1456,0.00400734,6514.69
54098,3.1512,0.00960732,6514.69
54099,3.138,0.00359273,6514.69
54100,3.1588,0.0172071,6514.69
54101,3.1296,0.0119927,6514.69
54102,3.1316,0.00999284,6514.69
54103,3.1552,0.0136073,6514.69
54104,3.1224,0.0191927,6514.69
54105,3.122,0.0195928,6514.69
54106,3.1276,0.0139928,6514.69
54107,3.15,0.00840735,6514.69
54108,3.1392,0.00239277,6514.69
54109,3.1336,0.00799274,6514.69
54110,3.132,0.00959277,6514.69
54111,3.1172,0.0243928,6514.69
54112,3.1276,0.0139928,6519.81
54113,3.1292,0.0123928,6519.81
54114,3.152,0.0104072,6519.81
54115,3.1236,0.0179927,6519.81
54116,3.156,0.0144072,6519.81
54117,3.1444,0.00280714,6519.81
54118,3.1452,0.00360727,6519.81
54119,3.1448,0.00320721,6519.81
54120,3.1472,0.00560737,6519.81
54121,3.1472,0.00560737,6519.81
54122,3.1348,0.00679278,6519.81
54123,3.1348,0.00679278,6519.81
54124,3.142,0.000407219,6519.81
54125,3.1524,0.0108073,6519.81
54126,3.1412,0.000392675,6519.81
54127,3.1572,0.0156074,6519.81
54128,3.12,0.0215929,6519.81
54129,3.1232,0.0183928,6519.81
54130,3.1396,0.0019927,6519.81
54131,3.1532,0.0116072,6519.81
54132,3.1324,0.00919271,6519.81
54133,3.1548,0.0132072,6519.81
54134,3.1344,0.00719285,6519.81
54135,3.1376,0.0039928,6519.81
54136,3.13,0.0115926,6519.81
54137,3.144,0.00240731,6519.81
54138,3.1496,0.00800729,6519.81
54139,3.1424,0.000807285,6519.81
54140,3.146,0.00440717,6519.81
54141,3.1336,0.00799274,6519.81
54142,3.1488,0.00720716,6519.81
54143,3.0932,0.0483928,6519.81
54144,3.1336,0.00799274,6450.18
54145,3.156,0.0144072,6450.18
54146,3.1372,0.00439262,6450.18
54147,3.1372,0.00439262,6450.18
54148,3.1264,0.0151927,6450.18
54149,3.1504,0.00880718,6450.18
54150,3.1272,0.0143929,6450.18
54151,3.15,0.00840735,6450.18
54152,3.1632,0.0216072,6450.18
54153,3.1572,0.0156074,6450.18
54154,3.1316,0.00999284,6450.18
54155,3.1256,0.0159926,6450.18
54156,3.1236,0.0179927,6450.18
54157,3.1404,0.00119281,6450.18
54158,3.144,0.00240731,6450.18
54159,3.1348,0.00679278,6450.18
54160,3.1504,0.00880718,6450.18
54161,3.136,0.00559282,6450.18
54162,3.1424,0.000807285,6450.18
54163,3.1248,0.0167928,6450.18
54164,3.144,0.00240731,6450.18
54165,3.166,0.0244071,6450.18
54166,3.1276,0.0139928,6450.18
54167,3.1564,0.0148072,6450.18
54168,3.1416,7.15256e-06,6450.18
54169,3.166,0.0244071,6450.18
54170,3.14,0.00159264,6450.18
54171,3.13,0.0115926,6450.18
54172,3.1492,0.00760722,6450.18
54173,3.1708,0.0292072,6450.18
54174,3.158,0.0164073,6450.18
54175,3.146,0.00440717,6450.18
54176,3.1608,0.0192072,6450.18
54177,3.1424,0.000807285,6450.18
54178,3.14,0.00159264,6450.18
54179,3.1528,0.0112073,6450.18
54180,3.1472,0.00560737,6450.18
54181,3.1428,0.00120735,6450.18
54182,3.15,0.00840735,6450.18
54183,3.1644,0.0228074,6450.18
54184,3.142,0.000407219,6450.18
54185,3.1484,0.00680733,6450.18
54186,3.142,0.000407219,6450.18
54187,3.1224,0.0191927,6450.18
54188,3.15,0.00840735,6450.18
54189,3.1496,0.00800729,6450.18
54190,3.162,0.0204072,6450.18
54191,3.1452,0.00360727,6450.18
54192,3.1248,0.0167928,6450.18
54193,3.1368,0.00479269,6450.18
54194,3.1212,0.0203927,6450.18
54195,3.1008,0.0407927,6450.18
54196,3.1264,0.0151927,6450.18
54197,3.134,0.00759268,6450.18
54198,3.1332,0.00839281,6450.18
54199,3.1396,0.0019927,6450.18
54200,3.1144,0.0271928,6450.18
54201,3.1404,0.00119281,6450.18
54202,3.14,0.00159264,6450.18
54203,3.1316,0.00999284,6450.18
54204,3.1724,0.0308073,6450.18
54205,3.1484,0.00680733,6450.18
54206,3.13,0.0115926,6450.18
54207,3.1696,0.0280073,6450.18
54208,3.1596,0.0180073,6451.2
54209,3.1588,0.0172071,6451.2
54210,3.1456,0.00400734,6451.2
54211,3.1312,0.0103927,6451.2
54212,3.144,0.00240731,6451.2
54213,3.152,0.0104072,6451.2
54214,3.1328,0.00879264,6451.2
54215,3.1672,0.0256073,6451.2
54216,3.1328,0.00879264,6451.2
54217,3.1428,0.00120735,6451.2
54218,3.1188,0.0227928,6451.2
54219,3.1252,0.0163927,6451.2
54220,3.1608,0.0192072,6451.2
54221,3.178,0.0364072,6451.2
54222,3.114,0.0275927,6451.2
54223,3.1472,0.00560737,6451.2
54224,3.1152,0.0263927,6451.2
54225,3.1296,0.0119927,6451.2
54226,3.1404,0.00119281,6451.2
54227,3.1428,0.00120735,6451.2
54228,3.1328,0.00879264,6451.2
54229,3.1488,0.00720716,6451.2
54230,3.1296,0.0119927,6451.2
54231,3.1144,0.0271928,6451.2
54232,3.1324,0.00919271,6451.2
54233,3.17,0.0284073,6451.2
54234,3.1688,0.0272074,6451.2
54235,3.1392,0.00239277,6451.2
54236,3.14,0.00159264,6451.2
54237,3.134,0.00759268,6451.2
54238,3.1464,0.00480723,6451.2
54239,3.1304,0.0111928,6451.2
54240,3.138,0.00359273,6450.18
54241,3.1524,0.0108073,6450.18
54242,3.1276,0.0139928,6450.18
54243,3.1568,0.0152073,6450.18
54244,3.15,0.00840735,6450.18
54245,3.1268,0.0147927,6450.18
54246,3.1364,0.00519276,6450.18
54247,3.1384,0.00319266,6450.18
54248,3.1788,0.0372074,6450.18
54249,3.136,0.00559282,6450.18
54250,3.136,0.00559282,6450.18
54251,3.158,0.0164073,6450.18
54252,3.116,0.0255928,6450.18
54253,3.162,0.0204072,6450.18
54254,3.1656,0.0240073,6450.18
54255,3.1492,0.00760722,6450.18
54256,3.1608,0.0192072,6450.18
54257,3.1384,0.00319266,6450.18
54258,3.1264,0.0151927,6450.18
54259,3.118,0.0235927,6450.18
54260,3.1616,0.0200074,6450.18
54261,3.1356,0.00599265,6450.18
54262,3.146,0.00440717,6450.18
54263,3.1728,0.0312073,6450.18
54264,3.156,0.0144072,6450.18
54265,3.1512,0.00960732,6450.18
54266,3.1364,0.00519276,6450.18
54267,3.146,0.00440717,6450.18
54268,3.1168,0.0247927,6450.18
54269,3.1464,0.00480723,6450.18
54270,3.1236,0.0179927,6450.18
54271,3.1328,0.00879264,6450.18
54272,3.1528,0.0112073,6518.78
54273,3.1204,0.0211928,6518.78
54274,3.152,0.0104072,6518.78
54275,3.144,0.00240731,6518.78
54276,3.1368,0.00479269,6518.78
54277,3.1468,0.0052073,6518.78
54278,3.144,0.00240731,6518.78
54279,3.1484,0.00680733,6518.78
54280,3.1392,0.00239277,6518.78
54281,3.1524,0.0108073,6518.78
54282,3.1532,0.0116072,6518.78
54283,3.1584,0.0168073,6518.78
54284,3.1484,0.00680733,6518.78
54285,3.1348,0.00679278,6518.78
54286,3.1252,0.0163927,6518.78
